id,Label,total_relevance,pageviews
5752,Communist Party of Vietnam,2,18227
5753,Aoki Sh?z?,2,383
5754,History of the Italian Republic,2,4961
5755,Aljazeera,2,593
5756,Felix Mendelssohn,2,33103
5757,Sinornithoides,2,491
5758,Political group of the European Parliament,2,886
5759,Asymmetric federalism,2,3162
5760,Bernard Law Montgomery,2,460
5761,World Customs Organization,2,5223
5762,UN Security Council Resolution 1674,2,52
5763,Trinity College (Connecticut),2,28590
5764,Warsaw Pact,2,115449
5765,The Cranes Are Flying,2,5877
5766,Philip Makharadze,2,101
5767,Golden Plough Tavern,2,520
5768,Tom von Prince,2,727
5769,G?og?w,2,1841
5770,Lusatia,2,9375
5771,Richard Wagner,2,78443
5772,Last Glacial Period,2,24913
5773,Subarctic climate,2,14390
5774,Varangerfjord,2,464
5775,Versailles,2,2930
5776,Socialist economics,2,9276
5777,Serbian language,2,36671
5778,Fasces,2,25558
5779,Spotted seal,2,2099
5780,Brit Award,2,1663
5781,Bill Clinton,2,296083
5782,North America,2,434772
5783,Homo erectus,2,63535
5784,John III of Sweden,2,4938
5785,"Trier, Germany",2,113
5786,Danube Strategy,2,73
5787,Judaism,2,146886
5788,Women's suffrage in the United States,2,20279
5789,Confessionalization,2,641
5790,Persia and Iraq Command,2,394
5791,Thessaloniki,2,55940
5792,Education,2,193081
5793,Koreans in China,2,10427
5794,Participle,2,14099
5795,Å»urek,2,656
5796,Pope,2,123489
5797,Incitement to genocide,2,2535
5798,Military order (society),2,2923
5799,Holy Sepulchre,2,1189
5800,Utopian,2,2290
5801,Labour Party (UK),2,140470
5802,Ethiopia,2,227445
5803,Marriage,2,64174
5804,Jimmy Carter,2,325199
5805,Sintashta,2,1612
5806,First French Republic,2,6464
5807,Extraterrestrial life,2,64418
5808,John of Posilge,2,19
5809,2012 Olympic games,2,139
5810,Bread in Europe,2,1576
5811,Teleological argument,2,8155
5812,Lunokhod 2,2,2266
5813,Greenland,2,251927
5814,Howard government,2,367
5815,Health insurance,2,30880
5816,Patrimonialism,2,2286
5817,Richard Branson,2,127192
5818,Cultural heritage,2,22123
5819,Svante Cornell,2,378
5820,Solomon Islands,2,62742
5821,International Phonetic Alphabet,2,204670
5822,International Organization for Standardization,2,65410
5823,Florence,2,82342
5824,Blog,2,109839
5825,The Wind-Up Bird Chronicle,2,17215
5826,Basilica Cistern,2,11887
5827,Artur Rubinstein,2,489
5828,Imperial China,2,4006
5829,Othering,2,1075
5830,Baroque architecture,2,19710
5831,The New Yorker,2,42659
5832,Racial,2,76885
5833,"Walter Guinness, 1st Baron Moyne",2,3469
5834,Martin Cruz Smith,2,3307
5835,2004 Summer Olympics,2,26965
5836,Cleveland Trust Company Building,2,723
5837,Oriental despotism,2,837
5838,Nobel Prize in Literature,2,54114
5839,European magpie,2,668
5840,Aristotle Fioravanti,2,163
5841,Boston University,2,49066
5842,Collective leadership,2,4196
5843,Tony Martin (British singer),2,16148
5844,Mingrelians,2,3175
5845,Cadet branch,2,12124
5846,"Rothenburg, Oberlausitz",2,250
5847,Khorezm People's Soviet Republic,2,4018
5848,Berlin Wall,2,110719
5849,Kazimierz PrÃ³szyÅski,2,383
5850,Lands of Novgorod,2,44
5851,Shtokavian,2,4360
5852,List of rulers of Belarus,2,832
5853,Kursk Nuclear Power Plant,2,2981
5854,Okhta River (Neva basin),2,118
5855,New Jersey Devils,2,33138
5856,Synchronised swimming,2,1138
5857,Holy Lance,2,37552
5858,Starry sturgeon,2,1176
5859,Waldo David Frank,2,32
5860,Civil law (legal system),2,29938
5861,Procurator General of the Soviet Union,2,1172
5862,Dmitry Kardovsky,2,242
5863,Flax,2,40114
5864,American Idol (season 10),2,7601
5865,Rudolf Samoylovich,2,424
5866,8th Congress of the Russian Communist Party (Bolsheviks),2,460
5867,Thomas Malthus,2,2955
5868,Monarchist,2,1554
5869,Samuel Linde,2,270
5870,Latvian Socialist Soviet Republic,2,1880
5871,Whitman Comics,2,71
5872,Gaseous signaling molecules,2,777
5873,Chronicle of Henry of Livonia,2,280
5874,Constructed languages,2,603
5875,John Ruskin,2,46386
5876,Fall of the Fascist regime in Italy,2,9092
5877,Revocation of the Edict of Nantes,2,1034
5878,Abkhaz Autonomous Soviet Socialist Republic,2,1872
5879,Paris Hilton's My New BFF,2,2334
5880,Geyser,2,14824
5881,Compass,2,45882
5882,Naturalist,2,3390
5883,Malik Khoshaba,2,658
5884,ConstanÈa County,2,2338
5885,Paleologus,2,80
5886,Margrave,2,9018
5887,Magnus De La Gardie,2,28
5888,Interest group,2,1041
5889,En blanc et noir,2,626
5890,Tehran Conference,2,18026
5891,Wu Lien-teh,2,2968
5892,Foundations of Leninism,2,1421
5893,Counter-revolutionary,2,4938
5894,State socialism,2,5988
5895,Solidarity (Polish trade union),2,19745
5896,Bologna process,2,2342
5897,Independence Day (Poland),2,134
5898,Denny (hybrid hominin),2,2986
5899,Counter-terrorism,2,8156
5900,Fidel Castro,2,172539
5901,Jes?s Moster?n,2,467
5902,White Americans,2,56441
5903,Generacija Bez Budu?nosti,2,18
5904,Warsaw Polytechnic,2,186
5905,Social Democratic Party of Finland,2,14032
5906,Cold war (general term),2,7522
5907,Japan,2,739565
5908,Ron Killings,2,3195
5909,Romanian Orthodox Church,2,10679
5910,War against Sigismund,2,1424
5911,Stockholm,2,159404
5912,Bubonic plague,2,158886
5913,Malaya Vishera,2,340
5914,Actors Studio,2,15415
5915,Presidium of the Supreme Soviet,2,6413
5916,Feodor III,2,108
5917,Soviet withdrawal from Afghanistan,2,5461
5918,FBI,2,13828
5919,United States European Command,2,11666
5920,Boroldai,2,774
5921,Jean-Auguste-Dominique Ingres,2,11506
5922,Vyatichi,2,1526
5923,Norman Naimark,2,2810
5924,Drake (musician),2,351723
5925,Aristide Briand,2,4462
5926,Basalt,2,33086
5927,Anarcho-pacifist,2,306
5928,Treaty of Bucharest (1913),2,3042
5929,Cement (novel),2,535
5930,Vojvodina,2,23827
5931,Semipalatinsk Test Site,2,12959
5932,Extraordinary State Commission,2,732
5933,Kozelsk,2,895
5934,Ship,2,29374
5935,Christendom,2,15570
5936,Calvinist,2,100096
5937,De-Stalinization,2,15634
5938,Latticework,2,2600
5939,Theosophical Society,2,22037
5940,Natural selection,2,39993
5941,Oregon,2,104822
5942,Cr?pe,2,17525
5943,Nationality,2,21140
5944,Siberian Traps,2,19101
5945,Short story,2,50514
5946,Literal translation,2,16052
5947,Rothschild family,2,208337
5948,Boredom,2,17654
5949,Philadelphia Flyers,2,31312
5950,Brompton Cemetery,2,4480
5951,Jazz,2,109129
5952,High-rise,2,4807
5953,Talgar,2,779
5954,Don Brash,2,1220
5955,Folk revival,2,826
5956,Oil and gas drilling,2,99
5957,Karachay-Balkar language,2,2267
5958,Hierarchy,2,24540
5959,Jan Kochanowski,2,2042
5960,Polish nationalism,2,2174
5961,National personification,2,12704
5962,Glagolitic alphabet,2,22837
5964,Constantine XI,2,1707
5965,Muskox,2,36300
5966,Baltic Pipeline System,2,367
5967,Kantar? Suzuki,2,7847
5968,Kingdom of Sardinia,2,33926
5969,University of WisconsinâMadison,2,32813
5970,Twenty-Six Counties,2,22
5971,History of Ireland (1801?1923),2,6010
5972,Edigu,2,1212
5973,World Tourism Organization,2,12223
5974,Tasmania,2,112955
5975,Louis Philippe,2,3865
5976,Ian MacDonald,2,5602
5977,Serbs,2,42446
5978,Ion drive,2,725
5979,TellerâUlam design,2,1725
5980,Joel Kovel,2,1205
5981,Fall of Constantinople,2,96897
5982,Democide,2,13542
5983,Weightlessness,2,8109
5984,Norfolk Island,2,48021
5985,President of Kazakhstan,2,50586
5986,Trial of Ratko MladiÄ,2,1288
5987,Somalia,2,143377
5988,Adam Mickiewicz University in PoznaÅ,2,2193
5989,Strobe Talbott,2,3343
5990,Haim Beinart,2,103
5991,Lechkhumi,2,355
5992,Bolivia,2,118657
5993,Suge Knight,2,233830
5994,Homeland,2,7454
5995,Emil Cioran,2,19291
5996,Nepmen,2,127
5997,Generalissimus of the Soviet Union,2,5235
5998,Patriarch Joachim of Moscow,2,363
5999,Rubtsovsk,2,986
6000,Russian Constitutional Assembly,2,87
6001,Mokhovaya Street (Saint Petersburg),2,239
6002,People's Court (Soviet Union),2,680
6003,Musa Mamut,2,260
6004,Sudebnik of 1550,2,518
6005,Oblasts of the Soviet Union,2,2174
6006,Radio Mayak,2,1338
6007,"Privolnoye, Krasnogvardeysky District, Stavropol Krai",2,1382
6008,Obninsk Nuclear Power Plant,2,3091
6009,Razliv,2,134
6010,Prokhorovka,2,304
6011,"Novaya Uda, Irkutsk Oblast",2,304
6012,Nuclear submarine,2,28617
6013,Bar-tailed godwit,2,4017
6014,2011 military intervention in Libya,2,20950
6015,Alexander Dub?ek,2,11460
6016,Thomas Blamey,2,4462
6017,Max Euwe,2,5291
6018,Mass grave,2,6301
6019,Lowell High School (San Francisco),2,8733
6020,SK Rapid Wien,2,14346
6022,United Nations Human Rights Commission,2,212
6023,Kalemegdan,2,456
6024,Myxogastria,2,4174
6025,Polish Navy,2,12134
6026,Nazi concentration camps,2,83586
6027,Rule by decree,2,4423
6028,Giray dynasty,2,3305
6029,Animacy,2,3852
6030,Absentee voting,2,392
6031,Uro? Slokar,2,427
6032,Secretary of State for Foreign and Commonwealth Affairs,2,6098
6033,Ahmad ibn Fadlan,2,11034
6034,Tajik Autonomous Soviet Socialist Republic,2,1480
6035,Srebrenica massacre,2,75123
6036,Caziel,2,272
6037,President of Poland,2,10975
6038,Russell Westbrook,2,157837
6039,Mexico,2,365102
6040,Social fascism,2,5221
6041,Directive on services in the internal market,2,260
6042,Anti-intellectualism,2,15027
6043,Common people,2,1122
6044,Utopianism,2,953
6045,Liberal arts,2,5749
6046,Identity (philosophy),2,4914
6047,Political power,2,2440
6048,People's Republic of Bulgaria,2,17112
6049,Lobbyists,2,289
6050,Yemen,2,185038
6051,Portrait painting,2,8826
6052,Realism (visual arts),2,30820
6053,Poem,2,3862
6054,Council of Ministers of the Soviet Union,2,4046
6055,Naryan-Mar,2,2562
6056,Kino-Eye,2,1899
6057,SovietâJapanese border conflicts,2,8226
6058,Spaceport,2,8646
6059,Solaris (1968 film),2,1781
6060,Seismic retrofit,2,2733
6061,RavensbrÃ¼ck concentration camp,2,23938
6062,United States sanctions against Iran,2,5655
6063,Mih?ly K?rolyi,2,3270
6064,Zero point energy,2,468
6065,Autarky,2,17669
6066,Malta,2,262036
6067,Deacon,2,19852
6068,ÅnieÅ¼ka,2,257
6069,Gryazev-Shipunov GSh-23,2,8135
6070,Luna programme,2,5533
6071,Alberto Gonzales,2,9252
6072,Mstislav II Svyatoslavich (Prince of Chernigov),2,13
6073,Duchy of Livonia (1629?1721),2,420
6074,Fare evasion,2,3136
6075,Syrian opposition,2,9763
6076,Civil Code,2,399
6077,Line (application),2,705
6078,Chinese Communist Revolution,2,20895
6079,Phanagoria,2,2576
6080,Yakut Autonomous Soviet Socialist Republic,2,1200
6081,Dagestan Autonomous Soviet Socialist Republic,2,7037
6082,Gediminas,2,4916
6083,Vitovt,2,7213
6084,Romanesque architecture,2,24292
6085,Beghards,2,219
6086,Science in the Middle Ages,2,391
6087,Water polo,2,15171
6088,William Easterly,2,2329
6089,Hopalong Cassidy,2,9778
6090,Monaco,2,259189
6091,Veneto,2,30673
6092,22nd Congress of the Communist Party of the Soviet Union,2,1262
6093,Millieme (angle),2,36
6094,Colchians,2,624
6095,D?sseldorf,2,46698
6096,GPS,2,100701
6097,Republic of Ireland,2,224581
6098,Kornel Ujejski,2,139
6099,4x4,2,849
6100,Pole of Cold,2,5362
6101,Caspian expeditions of the Rus',2,2453
6102,Communist Academy,2,707
6103,Rum Millet,2,2062
6104,Radislav KrstiÄ,2,2968
6105,Creole peoples,2,35704
6106,Bruno Walter,2,5861
6107,Lenin's Testament,2,5712
6108,Left Opposition,2,3790
6109,Samson,2,51277
6110,Algorithm,2,91584
6111,Kurultai,2,5095
6112,Multan,2,22913
6113,Ahmed Khan bin KÃ¼chÃ¼k,2,1418
6114,Folk metal,2,5978
6115,Involuntary sterilization,2,126
6116,Compulsory sterilisation,2,403
6117,Financial transaction tax,2,4895
6118,Navoiy Region,2,831
6119,Council for Christian Colleges and Universities,2,1131
6120,Finnic peoples,2,6338
6121,List of Polish monarchs,2,16902
6122,Bezbozhnik (newspaper),2,362
6123,2020?21 UEFA Champions League,2,72282
6124,Backbencher,2,14835
6125,List of the largest airports in the Nordic countries,2,911
6126,Four Policemen,2,6759
6127,Permanent members of the United Nations Security Council,2,30028
6128,United Nations Headquarters in New York,2,69
6129,United States Ambassador to New Zealand,2,302
6130,Mexicans,2,20780
6131,Jurisdiction,2,18068
6132,Master of Research,2,3091
6133,Attribution of recent climate change,2,3709
6134,Vladimir Motyl,2,407
6135,Kosvinsky Mountain,2,271
6136,Nuclear power plant,2,39124
6137,Mamontovaya Kurya,2,264
6138,Buddhism,2,199241
6139,Chart (topology),2,284
6140,Oil reserves,2,9565
6141,Webcam,2,34757
6142,Roger Ebert,2,87592
6143,Partizanskaya River,2,51
6144,Mishar Tatars,2,1541
6145,Operation Tempest,2,3335
6146,Galicia-Volhynia Wars,2,1851
6147,Metropolis of Halych,2,210
6148,Vostok 6,2,2837
6149,United States Department of State,2,37629
6150,Arms control,2,4622
6151,Laos,2,123392
6152,Red deer,2,33139
6153,Conservationists,2,241
6154,Yurts,2,173
6155,Death of Muammar Gaddafi,2,5442
6156,Lynching in the United States,2,42551
6157,Academy Award,2,59723
6158,Analytic language,2,10498
6159,Hip-hop,2,2828
6160,International Brigades,2,13038
6161,Russell Marker,2,131
6162,Young Poland,2,1483
6163,Naftali Bennett,2,57460
6164,Customs union,2,6671
6165,Silk Road,2,96895
6166,Caviar diplomacy,2,2020
6167,Interprovincial migration in Canada,1,1402
6168,Instant-runoff voting,1,13990
6169,Football at the Summer Olympics,1,18964
6170,Supermajority,1,13182
6171,All-NBA Second Team,1,2140
6172,Midsummer Night's Dream,1,390
6173,England women's national football team,1,15305
6174,Seth Greenberg,1,4233
6175,Hong Kong,1,466408
6176,Judo,1,50028
6177,Politics of Turkmenistan,1,3227
6178,The Washington Post,1,75069
6179,Constitution of Armenia,1,1432
6180,United Nations Interim Force in Lebanon,1,7528
6181,2014?15 NHL season,1,5032
6182,KMT,1,728
6183,Three points for a win,1,3943
6184,Cam Newton,1,116435
6185,Home (2015 film),1,28058
6186,Animation,1,79216
6187,Marine Aircraft Group 24,1,1095
6188,Indian Ocean,1,64102
6189,Mediterranean region,1,2126
6190,Joint Strike Fighter program,1,9929
6191,Kora? Cup,1,2365
6192,Margaretha Reichardt,1,476
6193,Kholodnaya Rechka,1,294
6194,Jacques-Antoine de Chambarlhac de Laubespin,1,121
6195,Vatnaj?kull,1,4609
6196,Infinitesimal,1,11703
6197,DenmarkâNorway,1,19578
6198,Sarmatism,1,4187
6199,Collation,1,4834
6200,Tweedales and Smalley,1,74
6201,Lebanon,1,208455
6202,Palestine (region),1,27152
6203,Julian Ursyn Niemcewicz,1,970
6204,Insolvency (law),1,78
6205,Wali Khan (khoja),1,224
6206,Salmon,1,52595
6207,Habitat,1,27510
6208,Bamboo-copter,1,2173
6209,UN Security Council Resolution 1564,1,36
6210,WrocÅaw Zoo,1,1091
6211,Justinian I,1,58492
6212,Aphorism,1,27640
6213,Chambers Field,1,180
6214,Chiatura,1,976
6215,Assyrian Neo-Aramaic,1,4289
6216,Adolf Schlagintweit,1,481
6217,Alabama,1,139258
6218,"??igo V?lez de Guevara, 7th Count of O?ate",1,130
6219,Arrigo Boito,1,1686
6220,Ron MacLean,1,6100
6221,"Albuquerque, New Mexico",1,108567
6222,Sanskrit,1,132286
6223,Hindu-Kush,1,204
6224,Free-diving,1,2087
6225,Antiochian Greek Christians,1,3108
6226,Non-Euclidean geometry,1,22049
6227,Anatole France,1,8880
6228,Stab-in-the-back myth,1,21946
6229,Rene Guenon,1,435
6230,Convention on the Conservation of European Wildlife and Natural Habitats,1,320
6231,President Rouhani,1,66
6232,Coordination chemistry,1,676
6233,Dumnezeu,1,129741
6234,Lichen,1,47501
6235,Main (river),1,4538
6236,Pan-European Picnic,1,6102
6237,Combine harvester,1,17879
6238,Swiss franc,1,31778
6239,Kilograms,1,629
6240,Musical instrument,1,35187
6241,List of UK Singles Chart Christmas number ones,1,27239
6242,William Wordsworth,1,85468
6243,Friesland,1,22126
6244,American Historical Review,1,566
6245,Coptic Orthodox Church of Alexandria,1,12753
6246,Feudalism,1,80280
6247,Philhellene,1,449
6248,KostyonkiâBorshchyovo archaeological complex,1,985
6249,WÅadysÅaw Reymont,1,2108
6250,Forest Landscape Integrity Index,1,6834
6251,Brazilian battleship Minas Geraes,1,3470
6252,Illyrian movement,1,3275
6253,Subsidy,1,14170
6254,Occupation of Japan,1,43154
6255,Ageing,1,23560
6256,Wilhelm Leuschner,1,684
6257,Egg (food),1,6602
6258,Biodiversity,1,78088
6259,Wetland,1,27685
6260,Mining,1,63094
6261,Duckweed,1,14078
6262,Taxes,1,46779
6263,Bonin Islands,1,10325
6264,Robert Webb,1,36195
6265,"Arak, Iran",1,3110
6266,Utagawa Hiroshige,1,441
6267,American culture,1,8945
6268,Ethnic nationalism,1,14165
6269,Joan of Arc,1,180183
6270,Alchemy,1,84842
6271,University of Massachusetts Amherst,1,25009
6272,Proto-Slavic,1,3004
6273,The Devil's Law Case,1,308
6274,William Rubinstein,1,745
6275,Spanish Inquisition,1,59553
6276,Propontis,1,694
6277,Cambodia,1,177629
6278,Airbus A340,1,37917
6279,Qajar dynasty,1,20648
6280,Supreme Soviet,1,3181
6281,Aksy,1,82
6282,Basketball,1,154623
6283,Economic materialism,1,6701
6284,Franz Sigel,1,3474
6285,Mill town,1,2765
6286,Yoshitaka Amano,1,10917
6287,Classical orders,1,455
6288,Minnesota Twins,1,21317
6289,Cape Verde,1,237510
6290,The Baltimore Sun,1,6875
6291,10th Street (Manhattan),1,160
6292,Miroslav KrleÅ¾a,1,2317
6293,Roman PolaÅski,1,381
6294,Hildegard of Bingen,1,34287
6295,Qarachi,1,119
6296,Basic income,1,4101
6297,World Disarmament Conference,1,1551
6298,Ambon (liturgy),1,1158
6299,Volleyball,1,92367
6300,Proletarian culture,1,163
6301,Marshal of the Empire,1,9220
6302,Imperial fortress,1,2731
6303,Grand Prince of Kiev,1,5292
6304,Hel Peninsula,1,2237
6305,"Nikopol, Bulgaria",1,5011
6306,Mail (armour),1,3872
6307,Theodor Reuss,1,1581
6308,Frostbite,1,34164
6309,Fetal protection,1,77
6310,Costovertebral angle tenderness,1,4246
6311,1920 Olympic Games,1,135
6312,Rockwell Kent,1,2930
6313,Berberis,1,10862
6314,Helvetic Republic,1,10669
6315,Warner Brothers,1,3358
6316,Cross-country skiing,1,20597
6317,Pelasgians,1,9906
6318,Dinosaur,1,166532
6319,Chaldean Neo-Aramaic,1,1769
6320,Cedrus,1,16062
6321,Friedrich Schiller,1,18805
6322,Saadi Shirazi,1,11143
6323,Bernhard Riemann,1,14039
6324,Unicode,1,86120
6325,Exotic helium isotopes,1,50
6326,Pioneer League (baseball),1,4944
6327,Northern Europe,1,36504
6328,Energy policy of India,1,7892
6329,George School,1,2468
6330,Zoology,1,25989
6331,Mycologist,1,593
6332,Richard Stallman,1,36276
6333,GSI Helmholtz Centre for Heavy Ion Research,1,1501
6334,Bert Sakmann,1,831
6335,Episcopal Church (USA),1,1513
6336,Irgun,1,14379
6337,Bhagwan,1,361
6338,Spit (landform),1,5890
6339,Volga Bulgaria,1,15925
6340,Wolframite,1,5001
6341,United States Congress,1,86984
6342,Cordon sanitaire (international relations),1,2809
6343,Heterojunction,1,4457
6344,14th Congress of the All-Union Communist Party (Bolsheviks),1,627
6345,Vasili Buturlin,1,118
6346,Adventists,1,1081
6347,Paddle steamers,1,264
6348,Global Commission on Drug Policy,1,539
6349,Bristol,1,85260
6350,Popular music of Birmingham,1,2170
6351,Jean-Yves Le Drian,1,4929
6352,Aphorisms,1,1361
6353,Talcum,1,208
6354,Belgrade Nikola Tesla Airport,1,14507
6355,Vaya con Dios (song),1,1545
6356,Lech WaÅÄsa,1,29431
6357,Time zone,1,159002
6358,Balkan sprachbund,1,3474
6359,Olga Deterding,1,1169
6360,Shrapnel shell,1,10122
6361,Beech,1,20366
6362,Philippine National Police,1,15929
6363,Oat,1,45395
6364,Voivodeships of Poland,1,13118
6365,Bishop,1,23364
6366,Ritual,1,22017
6367,Former Yugoslav Republic of Macedonia,1,169900
6368,Komnenian period,1,268
6369,National Collegiate Basketball Hall of Fame,1,2815
6370,Prime Minister of the Republic of Poland,1,6532
6371,French colonial empire,1,51567
6372,Battle of Nicopolis,1,18600
6373,Khanate of Bukhara,1,7358
6374,Spermophilus,1,2035
6375,4th Infantry Division (United States),1,17896
6376,Istanbul Technical University,1,5197
6377,Quebec,1,162168
6378,Same-sex marriage,1,79483
6379,Military,1,48073
6380,Ivan Patzaichin,1,1177
6381,Reformation in Denmark-Norway,1,17
6382,Computable number,1,3694
6383,Petroleum reservoir,1,5757
6384,Caribbean,1,133609
6385,Mises Institute,1,6764
6386,Kyle Richards,1,88214
6387,Geographic coordinate system,1,98668
6388,Lombardy,1,40758
6389,Lublin Castle,1,707
6390,Federalism,1,42240
6391,Nationalist faction (Spanish Civil War),1,11621
6392,Assumption of Mary,1,24520
6393,Christianity in Europe,1,8706
6394,Claude Bourgelat,1,759
6395,Typhoid fever,1,88867
6396,Luna 9,1,7647
6397,Cotton,1,71710
6398,Knitting,1,20042
6399,FIVB Volleyball Men's World Championship,1,8318
6400,Ust'-Ishim man,1,1565
6401,Asia-Pacific,1,59184
6402,Congress of the Communist Party of the Soviet Union,1,2061
6403,Cessna 208 Caravan,1,27050
6404,Atomic bombings of Hiroshima and Nagasaki,1,317304
6405,Chancellor of the Exchequer,1,45577
6406,Striptease,1,34167
6407,Polish-Swedish union,1,186
6408,Bona Sforza,1,4997
6409,Henry III of France,1,51869
6410,Haplogroup J2,1,456
6411,Thomas Hunt Morgan,1,5871
6412,Sia Furler,1,6065
6413,Golden Globe,1,187726
6414,International Masters,1,147
6415,Nuclear weapons testing,1,12920
6416,Taiwan independence,1,1628
6417,Kim Il-sung,1,105972
6418,Hans Gude,1,1959
6419,Civic Platform,1,13199
6420,Tadeusz Reichstein,1,857
6421,Siberian Tatar language,1,2744
6422,Istanbul,1,191559
6423,Water baptism,1,87
6424,Urbanisation,1,1340
6425,Slavery in Africa,1,25621
6426,Rebellion,1,14342
6427,Greek Civil War,1,29158
6428,War crimes,1,54924
6429,Gilberton (publisher),1,385
6430,Chalkidiki,1,9691
6431,The woman question,1,2350
6432,Anaximander,1,13770
6433,Sneak and peek warrant,1,1235
6434,Fresh water,1,20667
6435,Fertilizer,1,39161
6436,Sunshine duration,1,11138
6437,Inescutcheon,1,11093
6438,Don Garber,1,1325
6439,Cuisine,1,18106
6440,Cryptanalysis of the Enigma,1,25864
6441,Roads,1,1028
6442,Nonreductive physicalism,1,104
6443,Really existing socialism,1,34
6444,Toby Young,1,8262
6445,Science-fiction,1,154092
6446,James II of England,1,76987
6447,North African Campaign,1,5832
6448,Supreme court,1,17109
6449,European Economic Community,1,28894
6450,Easter,1,75269
6451,Operation Overlord,1,69887
6452,Ban on factions in the Communist Party of the Soviet Union,1,1254
6453,11th Congress of the Russian Communist Party (Bolsheviks),1,465
6454,Communist Party of Georgia (Soviet Union),1,770
6455,Constitution of the People's Republic of Poland,1,142
6456,Bureaucratic collectivism,1,1370
6457,Jason ?nanda Josephson,1,13
6458,Susan Stokes,1,299
6459,Sex industry,1,104554
6460,Wired (magazine),1,21218
6461,Abstention,1,5087
6462,Roman Empire,1,334814
6463,Conservative coalition,1,3846
6464,Second Melbourne ministry,1,485
6465,Situationist International,1,17096
6466,Turnu MÄgurele,1,827
6467,3 May Constitution Day,1,911
6468,Enlightenment in Poland,1,1333
6469,Golden Liberty,1,2895
6470,Parliamentary republic,1,35160
6471,Debt bondage,1,7648
6472,Hegemony,1,37981
6473,Income and fertility,1,4390
6474,John Cope (British Army officer),1,1224
6475,Pangea,1,1794
6476,Renaissance of the 12th century,1,6170
6477,Maurice Duverger,1,1547
6478,William Henry Harrison,1,91773
6479,Pea weevil,1,33
6480,Cheesecake,1,26164
6481,Statute of the Council of Europe,1,1081
6482,Lisbon Treaty,1,16538
6483,2015âpresent Polish constitutional crisis,1,2029
6484,Special Tribunal for Lebanon,1,1816
6485,?VH,1,523
6486,Solicitors,1,592
6487,Astro (UB40),1,730
6488,Biological indicator,1,58
6489,Rus'âByzantine War (907),1,1453
6490,Megacity,1,39236
6491,Aqtas Lake,1,139
6492,Human Rights Watch,1,19812
6493,Protection racket,1,13029
6494,2014 Romanian presidential election,1,1932
6495,National Liberal Party (Romania),1,11361
6496,Vardar Offensive,1,1082
6497,Lepidosauromorpha,1,1786
6498,Tafari Makonnen,1,216
6499,Cryogenically,1,223
6500,Latin American music,1,1405
6501,Orlando Cepeda,1,5014
6502,Bike-sharing,1,163
6503,Centers for Disease Control,1,1800
6504,Bloody Sunday (1920),1,20711
6505,Hvar (town),1,954
6506,Condensed Matter Physics,1,110
6507,Armenians of Romania,1,697
6508,Christabel Pankhurst,1,5579
6509,Measure for Measure,1,14450
6510,Nabeel Qureshi (author),1,15598
6511,Human rights in the United States,1,11783
6512,Clannad (musical group),1,1183
6513,Epic poem,1,35027
6514,Lisbon,1,79917
6515,Oral literature,1,6612
6516,Missile Defense Alarm System,1,970
6517,Djibouti,1,92785
6518,Historiography,1,25670
6519,Barbarian,1,31311
6520,Standard language,1,10263
6521,Anti-submarine warfare,1,15859
6522,Suffix,1,14070
6523,Bhutan,1,156133
6524,History of Cyprus since 1878,1,938
6525,North Caucasian languages,1,2719
6526,Palangkaraya,1,828
6527,Fossil fuels,1,54015
6528,October 2019 Ethiopian clashes,1,240
6529,Black Country,1,23427
6530,"Reading, Berkshire",1,41683
6531,Bigos,1,8190
6532,Prime Minister of Great Britain,1,1790
6533,Acting white,1,4739
6534,Sarkel,1,1723
6535,Peaceful transition of power,1,4552
6536,Hans von Spakovsky,1,3307
6537,Lawfare (blog),1,3556
6538,Expressionism,1,32706
6539,"Arthur Cockfield, Baron Cockfield",1,780
6540,Index (economics),1,8028
6541,Edmund Cartwright,1,2334
6542,Temperate broadleaf and mixed forest,1,9584
6543,Common Slavic language,1,29
6544,Polotsk Principality,1,3392
6545,Sineus and Truvor,1,1013
6546,Krivichs,1,1553
6547,Saxon invasions of Britain,1,345
6548,George Grosz,1,6369
6549,Radicalization,1,6271
6550,Geocentric model,1,23660
6551,Canonized,1,1651
6552,Lucas Pepys,1,149
6553,LumiÃ¨re brothers,1,840
6554,History of writing,1,64627
6555,Oder River,1,664
6556,Carolingian Empire,1,43139
6557,Berlin Blockade,1,24279
6558,Shaquille O'Neal,1,485998
6559,Statistical sampling,1,340
6560,Semiconductor junction,1,572
6561,Swedish kronor,1,229
6562,Sextus Propertius,1,350
6563,Magtymguly Pyragy,1,1913
6564,Automotive,1,20358
6565,Michael Ellman,1,816
6566,Cosmopolitanism,1,13952
6567,Universiade,1,7950
6568,Dhaniya,1,43
6569,Biblical inerrancy,1,12576
6570,Jeremiah,1,31630
6571,Ashbourne College,1,603
6572,Voorbereidend wetenschappelijk onderwijs,1,1555
6573,William Tell (play),1,1707
6574,Otto Katz,1,589
6575,P?ter Medgyessy,1,1593
6576,Olivier Messiaen,1,15984
6577,Levant,1,86906
6578,Monarchy of Ireland,1,9476
6579,Polymath,1,87199
6580,Aerial tramway,1,9943
6581,Reichstag (Weimar Republic),1,8347
6582,PoincarÃ© conjecture,1,20551
6583,Fritz Lang,1,36132
6584,Genghisid,1,588
6585,Harry Warner,1,27118
6586,Albert Warner,1,8347
6587,Pacific War,1,82504
