id,Label,total_relevance,pageviews
5763,Trinity College (Connecticut),2,20880
5764,Warsaw Pact,2,109338
5765,The Cranes Are Flying,2,3945
5766,Philip Makharadze,2,119
5767,Golden Plough Tavern,2,704
5769,G?og?w,2,1513
5770,Lusatia,2,6558
5771,Richard Wagner,2,86900
5773,Subarctic climate,2,11532
5774,Varangerfjord,2,319
5775,Versailles,2,5416
5776,Socialist economics,2,10637
5777,Serbian language,2,23810
5778,Fasces,2,22649
5779,Spotted seal,2,2184
5780,Brit Award,2,946
5781,Bill Clinton,2,396969
5782,North America,2,189708
5783,Homo erectus,2,75831
5784,John III of Sweden,2,3408
5785,"Trier, Germany",2,148
5787,Judaism,2,160368
5788,Women's suffrage in the United States,2,35486
5789,Confessionalization,2,822
5790,Persia and Iraq Command,2,315
5791,Thessaloniki,2,56801
5792,Education,2,238780
5793,Koreans in China,2,8564
5794,Participle,2,18587
5795,Å»urek,2,853
5796,Pope,2,113389
5798,Military order (society),2,3579
5799,Holy Sepulchre,2,2037
5800,Utopian,2,2227
5801,Labour Party (UK),2,89173
5802,Ethiopia,2,211506
5803,Marriage,2,108004
5804,Jimmy Carter,2,580602
5805,Sintashta,2,839
5806,First French Republic,2,5299
5807,Extraterrestrial life,2,61486
5808,John of Posilge,2,43
5809,2012 Olympic games,2,54
5810,Bread in Europe,2,1486
5811,Teleological argument,2,12718
5812,Lunokhod 2,2,2730
5813,Greenland,2,207486
5814,Howard government,2,164
5815,Health insurance,2,28293
5816,Patrimonialism,2,2779
5817,Richard Branson,2,170162
5818,Cultural heritage,2,22023
5819,Svante Cornell,2,628
5820,Solomon Islands,2,67378
5821,International Phonetic Alphabet,2,155615
5822,International Organization for Standardization,2,76964
5823,Florence,2,98686
5824,Blog,2,98091
5825,The Wind-Up Bird Chronicle,2,13498
5826,Basilica Cistern,2,11017
5827,Artur Rubinstein,2,434
5828,Imperial China,2,4549
5829,Othering,2,2224
5830,Baroque architecture,2,21882
5831,The New Yorker,2,42026
5832,Racial,2,92772
5833,"Walter Guinness, 1st Baron Moyne",2,2395
5834,Martin Cruz Smith,2,3357
5835,2004 Summer Olympics,2,33758
5836,Cleveland Trust Company Building,2,623
5837,Oriental despotism,2,588
5838,Nobel Prize in Literature,2,44882
5839,European magpie,2,969
5840,Aristotle Fioravanti,2,207
5841,Boston University,2,44140
5842,Collective leadership,2,2750
5843,Tony Martin (British singer),2,6317
5844,Mingrelians,2,2867
5845,Cadet branch,2,9360
5846,"Rothenburg, Oberlausitz",2,351
5847,Khorezm People's Soviet Republic,2,3030
5848,Berlin Wall,2,232087
5849,Kazimierz PrÃ³szyÅski,2,348
5850,Lands of Novgorod,2,37
5851,Shtokavian,2,1894
5852,List of rulers of Belarus,2,526
5853,Kursk Nuclear Power Plant,2,1095
5854,Okhta River (Neva basin),2,174
5855,New Jersey Devils,2,53838
5856,Synchronised swimming,2,6189
5857,Holy Lance,2,39028
5858,Starry sturgeon,2,1041
5859,Waldo David Frank,2,51
5860,Civil law (legal system),2,33571
5861,Procurator General of the Soviet Union,2,997
5862,Dmitry Kardovsky,2,197
5863,Flax,2,67482
5864,American Idol (season 10),2,26708
5865,Rudolf Samoylovich,2,359
5866,8th Congress of the Russian Communist Party (Bolsheviks),2,599
5867,Thomas Malthus,2,4419
5868,Monarchist,2,1911
5869,Samuel Linde,2,259
5870,Latvian Socialist Soviet Republic,2,1185
5871,Whitman Comics,2,62
5872,Gaseous signaling molecules,2,880
5873,Chronicle of Henry of Livonia,2,630
5874,Constructed languages,2,776
5875,John Ruskin,2,33722
5876,Fall of the Fascist regime in Italy,2,3714
5877,Revocation of the Edict of Nantes,2,872
5878,Abkhaz Autonomous Soviet Socialist Republic,2,739
5879,Paris Hilton's My New BFF,2,2897
5880,Geyser,2,21014
5881,Compass,2,59265
5882,Naturalist,2,3271
5883,Malik Khoshaba,2,228
5884,ConstanÈa County,2,1475
5885,Paleologus,2,92
5886,Margrave,2,8145
5887,Magnus De La Gardie,2,32
5888,Interest group,2,2393
5889,En blanc et noir,2,832
5890,Tehran Conference,2,28570
5891,Wu Lien-teh,2,1109
5893,Counter-revolutionary,2,4314
5894,State socialism,2,3696
5895,Solidarity (Polish trade union),2,22382
5896,Bologna process,2,2710
5897,Independence Day (Poland),2,35
5899,Counter-terrorism,2,19365
5900,Fidel Castro,2,286865
5901,Jes?s Moster?n,2,661
5902,White Americans,2,52646
5903,Generacija Bez Budu?nosti,2,19
5904,Warsaw Polytechnic,2,157
5905,Social Democratic Party of Finland,2,4334
5906,Cold war (general term),2,9236
5907,Japan,2,470098
5908,Ron Killings,2,38978
5909,Romanian Orthodox Church,2,7886
5910,War against Sigismund,2,930
5911,Stockholm,2,96539
5912,Bubonic plague,2,89000
5913,Malaya Vishera,2,266
5914,Actors Studio,2,10184
5915,Presidium of the Supreme Soviet,2,4667
5916,Feodor III,2,40
5917,Soviet withdrawal from Afghanistan,2,3821
5918,FBI,2,12932
5919,United States European Command,2,7547
5920,Boroldai,2,420
5921,Jean-Auguste-Dominique Ingres,2,10554
5922,Vyatichi,2,615
5923,Norman Naimark,2,960
5924,Drake (musician),2,595156
5925,Aristide Briand,2,4931
5926,Basalt,2,35997
5927,Anarcho-pacifist,2,263
5928,Treaty of Bucharest (1913),2,2796
5929,Cement (novel),2,481
5930,Vojvodina,2,17883
5931,Semipalatinsk Test Site,2,8364
5932,Extraordinary State Commission,2,618
5933,Kozelsk,2,668
5934,Ship,2,34352
5935,Christendom,2,15600
5936,Calvinist,2,100716
5937,De-Stalinization,2,18316
5938,Latticework,2,3301
5939,Theosophical Society,2,22311
5940,Natural selection,2,56033
5941,Oregon,2,110904
5942,Cr?pe,2,24623
5943,Nationality,2,27712
5944,Siberian Traps,2,10342
5945,Short story,2,51179
5946,Literal translation,2,14690
5947,Rothschild family,2,266570
5948,Boredom,2,18027
5949,Philadelphia Flyers,2,64952
5950,Brompton Cemetery,2,4010
5951,Jazz,2,133743
5952,High-rise,2,9170
5953,Talgar,2,400
5954,Don Brash,2,1383
5955,Folk revival,2,1167
5956,Oil and gas drilling,2,132
5957,Karachay-Balkar language,2,2397
5958,Hierarchy,2,24865
5959,Jan Kochanowski,2,1922
5960,Polish nationalism,2,1941
5961,National personification,2,9375
5962,Glagolitic alphabet,2,16759
5964,Constantine XI,2,1584
5965,Muskox,2,21502
5966,Baltic Pipeline System,2,409
5967,Kantar? Suzuki,2,3599
5968,Kingdom of Sardinia,2,25374
5969,University of WisconsinâMadison,2,32473
5970,Twenty-Six Counties,2,42
5971,History of Ireland (1801?1923),2,5569
5972,Edigu,2,739
5973,World Tourism Organization,2,15047
5974,Tasmania,2,83698
5975,Louis Philippe,2,5126
5976,Ian MacDonald,2,3674
5977,Serbs,2,23216
5978,Ion drive,2,857
5979,TellerâUlam design,2,1770
5980,Joel Kovel,2,2747
5981,Fall of Constantinople,2,61015
5982,Democide,2,35684
5983,Weightlessness,2,9099
5984,Norfolk Island,2,71211
5985,President of Kazakhstan,2,3491
5986,Trial of Ratko MladiÄ,2,824
5987,Somalia,2,139201
5988,Adam Mickiewicz University in PoznaÅ,2,1634
5989,Strobe Talbott,2,4212
5990,Haim Beinart,2,168
5991,Lechkhumi,2,286
5992,Bolivia,2,123501
5993,Suge Knight,2,339012
5994,Homeland,2,14508
5995,Emil Cioran,2,11354
5996,Nepmen,2,121
5997,Generalissimus of the Soviet Union,2,5827
5998,Patriarch Joachim of Moscow,2,242
5999,Rubtsovsk,2,656
6002,People's Court (Soviet Union),2,512
6003,Musa Mamut,2,228
6004,Sudebnik of 1550,2,620
6005,Oblasts of the Soviet Union,2,975
6006,Radio Mayak,2,691
6007,"Privolnoye, Krasnogvardeysky District, Stavropol Krai",2,1407
6008,Obninsk Nuclear Power Plant,2,2630
6009,Razliv,2,116
6010,Prokhorovka,2,289
6011,"Novaya Uda, Irkutsk Oblast",2,308
6012,Nuclear submarine,2,22595
6013,Bar-tailed godwit,2,3127
6014,2011 military intervention in Libya,2,27075
6015,Alexander Dub?ek,2,12342
6016,Thomas Blamey,2,6240
6017,Max Euwe,2,2931
6018,Mass grave,2,5686
6019,Lowell High School (San Francisco),2,5204
6020,SK Rapid Wien,2,13032
6022,United Nations Human Rights Commission,2,454
6023,Kalemegdan,2,609
6024,Myxogastria,2,2761
6025,Polish Navy,2,7077
6026,Nazi concentration camps,2,90367
6027,Rule by decree,2,4553
6028,Giray dynasty,2,1558
6029,Animacy,2,2885
6030,Absentee voting,2,248
6031,Uro? Slokar,2,527
6032,Secretary of State for Foreign and Commonwealth Affairs,2,14817
6033,Ahmad ibn Fadlan,2,8736
6034,Tajik Autonomous Soviet Socialist Republic,2,824
6035,Srebrenica massacre,2,35911
6036,Caziel,2,313
6037,President of Poland,2,9513
6038,Russell Westbrook,2,232651
6039,Mexico,2,309283
6040,Social fascism,2,2812
6041,Directive on services in the internal market,2,517
6042,Anti-intellectualism,2,10742
6043,Common people,2,599
6044,Utopianism,2,883
6045,Liberal arts,2,10086
6046,Identity (philosophy),2,7929
6047,Political power,2,2384
6048,People's Republic of Bulgaria,2,16092
6049,Lobbyists,2,320
6050,Yemen,2,144780
6051,Portrait painting,2,10004
6052,Realism (visual arts),2,38143
6053,Poem,2,7934
6054,Council of Ministers of the Soviet Union,2,2302
6055,Naryan-Mar,2,1622
6056,Kino-Eye,2,1035
6057,SovietâJapanese border conflicts,2,6605
6058,Spaceport,2,6735
6059,Solaris (1968 film),2,1901
6060,Seismic retrofit,2,4325
6061,RavensbrÃ¼ck concentration camp,2,20070
6062,United States sanctions against Iran,2,3543
6063,Mih?ly K?rolyi,2,2021
6064,Zero point energy,2,687
6065,Autarky,2,27743
6066,Malta,2,303284
6067,Deacon,2,25326
6068,ÅnieÅ¼ka,2,93
6069,Gryazev-Shipunov GSh-23,2,5287
6070,Luna programme,2,4169
6071,Alberto Gonzales,2,18983
6072,Mstislav II Svyatoslavich (Prince of Chernigov),2,25
6073,Duchy of Livonia (1629?1721),2,281
6074,Fare evasion,2,2618
6075,Syrian opposition,2,36556
6076,Civil Code,2,684
6077,Line (application),2,3387
6078,Chinese Communist Revolution,2,24888
6079,Phanagoria,2,1570
6080,Yakut Autonomous Soviet Socialist Republic,2,495
6081,Dagestan Autonomous Soviet Socialist Republic,2,14529
6082,Gediminas,2,3215
6083,Vitovt,2,6233
6084,Romanesque architecture,2,32201
6085,Beghards,2,249
6086,Science in the Middle Ages,2,1044
6087,Water polo,2,19975
6088,William Easterly,2,2533
6089,Hopalong Cassidy,2,13907
6090,Monaco,2,207461
6091,Veneto,2,23922
6092,22nd Congress of the Communist Party of the Soviet Union,2,1175
6093,Millieme (angle),2,44
6094,Colchians,2,758
6095,D?sseldorf,2,48178
6096,GPS,2,132942
6097,Republic of Ireland,2,174851
6098,Kornel Ujejski,2,121
6099,4x4,2,1173
6100,Pole of Cold,2,3263
6101,Caspian expeditions of the Rus',2,1353
6102,Communist Academy,2,615
6103,Rum Millet,2,1250
6104,Radislav KrstiÄ,2,1229
6105,Creole peoples,2,24652
6106,Bruno Walter,2,3170
6107,Lenin's Testament,2,6502
6108,Left Opposition,2,3131
6109,Samson,2,57370
6110,Algorithm,2,113175
6111,Kurultai,2,4133
6112,Multan,2,16314
6113,Ahmed Khan bin KÃ¼chÃ¼k,2,3813
6114,Folk metal,2,6212
6115,Involuntary sterilization,2,73
6116,Compulsory sterilisation,2,329
6117,Financial transaction tax,2,6300
6118,Navoiy Region,2,642
6119,Council for Christian Colleges and Universities,2,1432
6120,Finnic peoples,2,4902
6121,List of Polish monarchs,2,13357
6122,Bezbozhnik (newspaper),2,352
6124,Backbencher,2,4657
6125,List of the largest airports in the Nordic countries,2,4989
6126,Four Policemen,2,10110
6127,Permanent members of the United Nations Security Council,2,56266
6128,United Nations Headquarters in New York,2,71
6129,United States Ambassador to New Zealand,2,555
6130,Mexicans,2,26426
6131,Jurisdiction,2,20964
6132,Master of Research,2,3637
6133,Attribution of recent climate change,2,5563
6134,Vladimir Motyl,2,380
6135,Kosvinsky Mountain,2,296
6136,Nuclear power plant,2,41636
6137,Mamontovaya Kurya,2,160
6138,Buddhism,2,280602
6139,Chart (topology),2,286
6140,Oil reserves,2,20707
6141,Webcam,2,24560
6142,Roger Ebert,2,75310
6143,Partizanskaya River,2,139
6144,Mishar Tatars,2,919
6145,Operation Tempest,2,2985
6146,Galicia-Volhynia Wars,2,878
6147,Metropolis of Halych,2,107
6148,Vostok 6,2,2906
6149,United States Department of State,2,45986
6150,Arms control,2,5283
6151,Laos,2,128741
6152,Red deer,2,27477
6153,Conservationists,2,147
6154,Yurts,2,145
6155,Death of Muammar Gaddafi,2,54028
6156,Lynching in the United States,2,66672
6157,Academy Award,2,50906
6158,Analytic language,2,9547
6159,Hip-hop,2,3675
6160,International Brigades,2,12840
6161,Russell Marker,2,204
6162,Young Poland,2,1067
6163,Naftali Bennett,2,7299
6164,Customs union,2,14381
6165,Silk Road,2,127367
6166,Caviar diplomacy,2,770
6168,Instant-runoff voting,1,18708
6169,Football at the Summer Olympics,1,14739
6170,Supermajority,1,24255
6171,All-NBA Second Team,1,2235
6172,Midsummer Night's Dream,1,686
6173,England women's national football team,1,21153
6174,Seth Greenberg,1,3562
6175,Hong Kong,1,355153
6176,Judo,1,55254
6177,Politics of Turkmenistan,1,1330
6178,The Washington Post,1,160462
6179,Constitution of Armenia,1,1211
6180,United Nations Interim Force in Lebanon,1,7603
6181,2014?15 NHL season,1,15715
6182,KMT,1,736
6183,Three points for a win,1,5347
6184,Cam Newton,1,47731
6185,Home (2015 film),1,22668
6186,Animation,1,60651
6187,Marine Aircraft Group 24,1,875
6188,Indian Ocean,1,55709
6189,Mediterranean region,1,1562
6190,Joint Strike Fighter program,1,9633
6191,Kora? Cup,1,3302
6192,Margaretha Reichardt,1,560
6193,Kholodnaya Rechka,1,72
6194,Jacques-Antoine de Chambarlhac de Laubespin,1,106
6195,Vatnaj?kull,1,5094
6196,Infinitesimal,1,11673
6197,DenmarkâNorway,1,12507
6198,Sarmatism,1,2956
6199,Collation,1,5316
6200,Tweedales and Smalley,1,84
6201,Lebanon,1,210179
6202,Palestine (region),1,43845
6203,Julian Ursyn Niemcewicz,1,944
6204,Insolvency (law),1,50
6205,Wali Khan (khoja),1,189
6206,Salmon,1,63491
6207,Habitat,1,28922
6208,Bamboo-copter,1,2589
6209,UN Security Council Resolution 1564,1,55
6210,WrocÅaw Zoo,1,1189
6211,Justinian I,1,49528
6212,Aphorism,1,28748
6213,Chambers Field,1,143
6214,Chiatura,1,1219
6215,Assyrian Neo-Aramaic,1,6416
6216,Adolf Schlagintweit,1,332
6217,Alabama,1,113239
6218,"??igo V?lez de Guevara, 7th Count of O?ate",1,171
6219,Arrigo Boito,1,1744
6220,Ron MacLean,1,21114
6221,"Albuquerque, New Mexico",1,81613
6222,Sanskrit,1,123864
6223,Hindu-Kush,1,93
6224,Free-diving,1,3303
6225,Antiochian Greek Christians,1,2241
6226,Non-Euclidean geometry,1,23083
6227,Anatole France,1,7975
6228,Stab-in-the-back myth,1,18148
6229,Rene Guenon,1,315
6230,Convention on the Conservation of European Wildlife and Natural Habitats,1,1810
6231,President Rouhani,1,68
6232,Coordination chemistry,1,1371
6233,Dumnezeu,1,116195
6234,Lichen,1,54699
6235,Main (river),1,5352
6236,Pan-European Picnic,1,1757
6237,Combine harvester,1,21148
6238,Swiss franc,1,33984
6239,Kilograms,1,637
6240,Musical instrument,1,33241
6241,List of UK Singles Chart Christmas number ones,1,6380
6242,William Wordsworth,1,73758
6243,Friesland,1,19288
6244,American Historical Review,1,515
6245,Coptic Orthodox Church of Alexandria,1,37818
6246,Feudalism,1,78593
6247,Philhellene,1,471
6249,WÅadysÅaw Reymont,1,1747
6251,Brazilian battleship Minas Geraes,1,3423
6252,Illyrian movement,1,2161
6253,Subsidy,1,21589
6254,Occupation of Japan,1,35186
6255,Ageing,1,33364
6256,Wilhelm Leuschner,1,595
6257,Egg (food),1,13556
6258,Biodiversity,1,77667
6259,Wetland,1,39014
6260,Mining,1,50228
6261,Duckweed,1,1447
6262,Taxes,1,59015
6263,Bonin Islands,1,12460
6264,Robert Webb,1,29646
6265,"Arak, Iran",1,2422
6266,Utagawa Hiroshige,1,403
6267,American culture,1,2638
6268,Ethnic nationalism,1,14683
6269,Joan of Arc,1,177387
6270,Alchemy,1,95810
6271,University of Massachusetts Amherst,1,24467
6272,Proto-Slavic,1,6414
6273,The Devil's Law Case,1,294
6274,William Rubinstein,1,574
6275,Spanish Inquisition,1,76749
6276,Propontis,1,595
6277,Cambodia,1,184110
6278,Airbus A340,1,60128
6279,Qajar dynasty,1,39536
6280,Supreme Soviet,1,2963
6281,Aksy,1,73
6282,Basketball,1,171819
6283,Economic materialism,1,4363
6284,Franz Sigel,1,2351
6285,Mill town,1,2971
6286,Yoshitaka Amano,1,7144
6287,Classical orders,1,544
6288,Minnesota Twins,1,52360
6289,Cape Verde,1,126211
6290,The Baltimore Sun,1,6227
6291,10th Street (Manhattan),1,166
6292,Miroslav KrleÅ¾a,1,1981
6293,Roman PolaÅski,1,308
6294,Hildegard of Bingen,1,34383
6295,Qarachi,1,106
6296,Basic income,1,47614
6297,World Disarmament Conference,1,2409
6298,Ambon (liturgy),1,899
6299,Volleyball,1,110152
6300,Proletarian culture,1,177
6301,Marshal of the Empire,1,2968
6303,Grand Prince of Kiev,1,2066
6304,Hel Peninsula,1,1580
6305,"Nikopol, Bulgaria",1,1673
6306,Mail (armour),1,20377
6307,Theodor Reuss,1,1197
6308,Frostbite,1,20623
6309,Fetal protection,1,39
6310,Costovertebral angle tenderness,1,10255
6311,1920 Olympic Games,1,69
6312,Rockwell Kent,1,3329
6313,Berberis,1,12700
6314,Helvetic Republic,1,8691
6315,Warner Brothers,1,3938
6316,Cross-country skiing,1,8572
6317,Pelasgians,1,7067
6318,Dinosaur,1,157586
6319,Chaldean Neo-Aramaic,1,3335
6320,Cedrus,1,12154
6321,Friedrich Schiller,1,21669
6322,Saadi Shirazi,1,10567
6323,Bernhard Riemann,1,19560
6324,Unicode,1,81108
6325,Exotic helium isotopes,1,118
6326,Pioneer League (baseball),1,4478
6327,Northern Europe,1,35712
6328,Energy policy of India,1,9308
6329,George School,1,2488
6330,Zoology,1,33080
6331,Mycologist,1,949
6332,Richard Stallman,1,43830
6333,GSI Helmholtz Centre for Heavy Ion Research,1,1102
6334,Bert Sakmann,1,1131
6335,Episcopal Church (USA),1,11138
6336,Irgun,1,20162
6337,Bhagwan,1,1685
6338,Spit (landform),1,7239
6339,Volga Bulgaria,1,9938
6340,Wolframite,1,4467
6341,United States Congress,1,126300
6343,Heterojunction,1,5286
6344,14th Congress of the All-Union Communist Party (Bolsheviks),1,538
6345,Vasili Buturlin,1,77
6346,Adventists,1,1487
6347,Paddle steamers,1,263
6348,Global Commission on Drug Policy,1,834
6349,Bristol,1,74033
6350,Popular music of Birmingham,1,2239
6351,Jean-Yves Le Drian,1,3804
6352,Aphorisms,1,4581
6353,Talcum,1,865
6354,Belgrade Nikola Tesla Airport,1,11354
6355,Vaya con Dios (song),1,2082
6356,Lech WaÅÄsa,1,31562
6357,Time zone,1,109388
6358,Balkan sprachbund,1,2268
6359,Olga Deterding,1,665
6360,Shrapnel shell,1,9107
6361,Beech,1,23668
6362,Philippine National Police,1,23952
6363,Oat,1,65657
6364,Voivodeships of Poland,1,8399
6365,Bishop,1,29322
6366,Ritual,1,22406
6367,Former Yugoslav Republic of Macedonia,1,275
6368,Komnenian period,1,271
6369,National Collegiate Basketball Hall of Fame,1,3525
6370,Prime Minister of the Republic of Poland,1,6079
6371,French colonial empire,1,47968
6372,Battle of Nicopolis,1,10024
6373,Khanate of Bukhara,1,4241
6374,Spermophilus,1,2126
6375,4th Infantry Division (United States),1,16233
6376,Istanbul Technical University,1,3885
6377,Quebec,1,113877
6378,Same-sex marriage,1,93559
6379,Military,1,43589
6380,Ivan Patzaichin,1,553
6381,Reformation in Denmark-Norway,1,7
6382,Computable number,1,2466
6383,Petroleum reservoir,1,5620
6384,Caribbean,1,109314
6385,Mises Institute,1,4228
6386,Kyle Richards,1,112534
6387,Geographic coordinate system,1,105896
6388,Lombardy,1,32854
6389,Lublin Castle,1,866
6390,Federalism,1,62663
6391,Nationalist faction (Spanish Civil War),1,9565
6392,Assumption of Mary,1,26421
6393,Christianity in Europe,1,8369
6394,Claude Bourgelat,1,772
6395,Typhoid fever,1,135245
6396,Luna 9,1,4229
6397,Cotton,1,67144
6398,Knitting,1,20696
6399,FIVB Volleyball Men's World Championship,1,5152
6400,Ust'-Ishim man,1,1436
6401,Asia-Pacific,1,56107
6402,Congress of the Communist Party of the Soviet Union,1,2284
6403,Cessna 208 Caravan,1,30798
6404,Atomic bombings of Hiroshima and Nagasaki,1,279672
6405,Chancellor of the Exchequer,1,24926
6406,Striptease,1,40318
6407,Polish-Swedish union,1,27
6408,Bona Sforza,1,4723
6409,Henry III of France,1,51147
6410,Haplogroup J2,1,360
6411,Thomas Hunt Morgan,1,8692
6412,Sia Furler,1,32432
6413,Golden Globe,1,16328
6414,International Masters,1,209
6415,Nuclear weapons testing,1,17365
6416,Taiwan independence,1,2273
6417,Kim Il-sung,1,119289
6418,Hans Gude,1,1773
6419,Civic Platform,1,12864
6420,Tadeusz Reichstein,1,922
6421,Siberian Tatar language,1,1093
6422,Istanbul,1,147929
6423,Water baptism,1,161
6424,Urbanisation,1,1455
6425,Slavery in Africa,1,29191
6426,Rebellion,1,12302
6427,Greek Civil War,1,29270
6428,War crimes,1,41994
6429,Gilberton (publisher),1,291
6430,Chalkidiki,1,7330
6431,The woman question,1,2526
6432,Anaximander,1,13646
6433,Sneak and peek warrant,1,2422
6434,Fresh water,1,46490
6435,Fertilizer,1,44442
6436,Sunshine duration,1,13767
6437,Inescutcheon,1,12435
6438,Don Garber,1,1570
6439,Cuisine,1,16380
6440,Cryptanalysis of the Enigma,1,28307
6441,Roads,1,1403
6442,Nonreductive physicalism,1,172
6443,Really existing socialism,1,5
6444,Toby Young,1,6808
6445,Science-fiction,1,99650
6446,James II of England,1,74094
6447,North African Campaign,1,42031
6448,Supreme court,1,18618
6449,European Economic Community,1,40874
6450,Easter,1,769803
6451,Operation Overlord,1,65258
6452,Ban on factions in the Communist Party of the Soviet Union,1,985
6453,11th Congress of the Russian Communist Party (Bolsheviks),1,383
6454,Communist Party of Georgia (Soviet Union),1,497
6455,Constitution of the People's Republic of Poland,1,194
6456,Bureaucratic collectivism,1,1564
6459,Sex industry,1,41272
6460,Wired (magazine),1,19368
6461,Abstention,1,5488
6462,Roman Empire,1,265610
6463,Conservative coalition,1,3379
6464,Second Melbourne ministry,1,550
6465,Situationist International,1,17734
6466,Turnu MÄgurele,1,577
6468,Enlightenment in Poland,1,1206
6469,Golden Liberty,1,2520
6470,Parliamentary republic,1,18821
6471,Debt bondage,1,12009
6472,Hegemony,1,47158
6473,Income and fertility,1,2439
6474,John Cope (British Army officer),1,793
6475,Pangea,1,2868
6476,Renaissance of the 12th century,1,7497
6477,Maurice Duverger,1,1648
6478,William Henry Harrison,1,114998
6479,Pea weevil,1,13
6480,Cheesecake,1,33363
6481,Statute of the Council of Europe,1,564
6482,Lisbon Treaty,1,24960
6484,Special Tribunal for Lebanon,1,3637
6485,?VH,1,269
6486,Solicitors,1,577
6487,Astro (UB40),1,2032
6488,Biological indicator,1,148
6489,Rus'âByzantine War (907),1,943
6490,Megacity,1,49067
6491,Aqtas Lake,1,112
6492,Human Rights Watch,1,21301
6493,Protection racket,1,12610
6495,National Liberal Party (Romania),1,7663
6496,Vardar Offensive,1,1867
6497,Lepidosauromorpha,1,1632
6498,Tafari Makonnen,1,176
6499,Cryogenically,1,77
6500,Latin American music,1,1938
6501,Orlando Cepeda,1,6383
6502,Bike-sharing,1,222
6503,Centers for Disease Control,1,2383
6504,Bloody Sunday (1920),1,9738
6505,Hvar (town),1,207
6506,Condensed Matter Physics,1,193
6507,Armenians of Romania,1,631
6508,Christabel Pankhurst,1,5815
6509,Measure for Measure,1,14970
6510,Nabeel Qureshi (author),1,14783
6511,Human rights in the United States,1,15748
6512,Clannad (musical group),1,1354
6513,Epic poem,1,34740
6514,Lisbon,1,88293
6515,Oral literature,1,6898
6516,Missile Defense Alarm System,1,869
6517,Djibouti,1,94114
6518,Historiography,1,27362
6519,Barbarian,1,28821
6520,Standard language,1,11689
6521,Anti-submarine warfare,1,14398
6522,Suffix,1,19291
6523,Bhutan,1,162919
6524,History of Cyprus since 1878,1,2982
6525,North Caucasian languages,1,1180
6526,Palangkaraya,1,713
6527,Fossil fuels,1,58570
6529,Black Country,1,19381
6530,"Reading, Berkshire",1,34306
6531,Bigos,1,6745
6532,Prime Minister of Great Britain,1,1317
6533,Acting white,1,6041
6534,Sarkel,1,912
6536,Hans von Spakovsky,1,918
6537,Lawfare (blog),1,1606
6538,Expressionism,1,43534
6539,"Arthur Cockfield, Baron Cockfield",1,539
6540,Index (economics),1,9264
6541,Edmund Cartwright,1,3293
6542,Temperate broadleaf and mixed forest,1,9338
6543,Common Slavic language,1,50
6544,Polotsk Principality,1,2148
6545,Sineus and Truvor,1,631
6546,Krivichs,1,591
6547,Saxon invasions of Britain,1,424
6548,George Grosz,1,7029
6549,Radicalization,1,6955
6550,Geocentric model,1,26620
6551,Canonized,1,1949
6552,Lucas Pepys,1,100
6553,LumiÃ¨re brothers,1,788
6554,History of writing,1,29991
6555,Oder River,1,1075
6556,Carolingian Empire,1,28143
6557,Berlin Blockade,1,79517
6558,Shaquille O'Neal,1,409520
6559,Statistical sampling,1,779
6560,Semiconductor junction,1,543
6561,Swedish kronor,1,331
6562,Sextus Propertius,1,425
6563,Magtymguly Pyragy,1,1464
6564,Automotive,1,4458
6565,Michael Ellman,1,672
6566,Cosmopolitanism,1,17205
6567,Universiade,1,7260
6568,Dhaniya,1,102
6569,Biblical inerrancy,1,14537
6570,Jeremiah,1,36347
6571,Ashbourne College,1,369
6572,Voorbereidend wetenschappelijk onderwijs,1,2516
6573,William Tell (play),1,1815
6574,Otto Katz,1,446
6575,P?ter Medgyessy,1,2308
6576,Olivier Messiaen,1,15907
6577,Levant,1,104210
6578,Monarchy of Ireland,1,9619
6579,Polymath,1,84498
6580,Aerial tramway,1,8318
6581,Reichstag (Weimar Republic),1,8222
6582,PoincarÃ© conjecture,1,20313
6583,Fritz Lang,1,19064
6584,Genghisid,1,286
6585,Harry Warner,1,12475
6586,Albert Warner,1,7048
6587,Pacific War,1,69430
6588,Academy of Foreign Intelligence,1,280
6589,Birth control pill,1,1853
6590,Music of the Republic of Macedonia,1,2051
6591,Pomaks,1,6132
6592,Aegilops,1,1002
6593,EuroBasket 1999,1,1032
6594,Board game,1,32472
6595,FIBA EuroChallenge,1,1394
6596,Religion in the European Union,1,3550
6597,List of countries and dependencies by area,1,168266
6598,Moscow Peace Treaty,1,4530
6599,Evangelicalism,1,91208
6600,Crop wild relatives,1,174
6601,Government budget,1,14404
6602,IsraelâUnited States relations,1,16608
6603,Guerrilla,1,64269
6604,Enemas,1,1324
6605,ACLU,1,3985
6606,Dakosaurus andiniensis,1,158
6607,Senussi Campaign,1,2164
6608,Br?ndby IF,1,15438
6609,Cyprus national football team,1,6905
6610,Autonomous republic,1,2448
6611,Visions of Jesus and Mary,1,4270
6612,Social construction of gender,1,18734
6613,Danube monarchy,1,18
6614,French cuisine,1,45726
6615,Marranos,1,1853
6616,Papal states,1,667
6617,Coat of arms,1,46464
6618,Piast Eagle,1,26
6619,Oku Yasukata,1,353
6620,Imperial Japanese Army Air Service,1,4084
6621,Macquarie Group,1,16704
6622,"John Berkeley, 1st Baron Berkeley of Stratton",1,1148
6623,Dances with Wolves,1,76172
6624,Zander,1,11153
6625,Bastard sturgeon,1,646
