id,Label,total_relevance,pageviews
4000,Tretyakov Gallery,12,5864
4001,Golden Ring of Russia,12,116
4002,List of political parties in Russia,11,1068
4003,I?d?r,11,1355
4004,Rise of nationalism under the Ottoman Empire,11,1293
4005,Ural River,11,5732
4006,Wassily Kandinsky,11,51470
4008,Mikhail Katkov,11,616
4009,National awakening of Romania,11,1185
4010,Macedonian language,11,20150
4011,Pavel Pestel,11,448
4012,Neo-classicism,11,1043
4013,Freikorps,11,16510
4014,Scandinavia,11,171796
4015,Vladimir Smirnov (businessman),11,241
4016,Battle of Moscow (1612),11,953
4017,Georgy Malenkov,11,44118
4018,Dante's Inferno (1967 TV film),11,216
4019,Nikolai Bukharin,11,13891
4020,Bard (Soviet Union),11,1486
4021,Islam in the Soviet Union,11,2436
4022,Siege of Leningrad,11,46661
4023,Languages of the European Union,11,19948
4024,Siedlce,11,2512
4025,Maurice Pal?ologue,11,661
4026,Lida,11,2311
4027,Romantic nationalism,11,7546
4028,Georgy Chicherin,11,1930
4029,Fighter aircraft,11,37927
4030,Sambo (martial art),11,25615
4031,Alexander Prokhorov,11,1604
4032,John Maynard Keynes,11,61666
4033,Unity (Russian political party),11,1593
4034,Galindians,11,848
4035,"Gori, Georgia",11,8442
4036,Nikolay Chernyshevsky,11,2781
4037,Free City of KrakÃ³w,11,1377
4038,Allotment (gardening),11,6693
4039,Inorodtsy,11,278
4040,National Priority Projects,11,537
4041,Russian Census (2002),11,1119
4042,Lower Silesia,11,3690
4043,Rostov,11,6048
4044,Michael I of Russia,11,13190
4045,William Gerhardie,11,379
4046,Vozhd,11,1071
4047,Magadan Oblast,11,4808
4048,Sergei Eisenstein,11,17209
4049,Ingush people,11,5143
4050,National missile defense,11,655
4051,Nikolay Gumilyov,11,1737
4052,Nikolai Galakhov,11,183
4053,Dmitry Donskoy,11,4032
4054,Trans-Caspian Railway,11,425
4055,Reza Shah,11,35868
4056,List of birds of Russia,11,2616
4057,Treaty of Nystad,11,1829
4058,Sergei Ivanovich Osipov,11,147
4059,Sejm of the Republic of Poland,11,12066
4060,Arkaim,11,3483
4062,Dmitry Dokhturov,11,273
4063,Western Rite Orthodox,10,158
4064,Beef Stroganoff,10,27642
4065,Alfred North Whitehead,10,12685
4066,Catherine Merridale,10,796
4067,Alexei Kosygin,10,10715
4068,Royal Malaysian Air Force,10,11794
4069,Ardahan,10,1849
4070,Power of Siberia,10,1619
4071,Decree of the President of Russia,10,1047
4072,Emmanuel Macron,10,227549
4073,Astrakhan Khanate,10,2734
4074,Tartary,10,7643
4075,Tartu,10,9955
4076,Pylos,10,6903
4077,Moskovskij Komsomolets,10,391
4078,Bolshevik Initial Decrees,10,68
4079,Constitution of the Kingdom of Poland,10,627
4080,Kingdom of Lithuania (1918),10,2552
4081,History of Christianity,10,35610
4082,Tokhtamysh,10,2240
4083,Tajikistani Civil War,10,4974
4084,Potemkin village,10,19716
4085,Neo-Byzantine architecture,10,745
4086,Second Peace of Thorn (1466),10,1034
4087,Yuri Andropov,10,42300
4088,July Days,10,3236
4089,Holy Synod,10,1539
4090,Holy Roman Empire,10,178177
4091,GermanâSoviet Commercial Agreement (1940),10,1317
4092,Icons,10,1123
4093,Finnish Declaration of Independence,10,3177
4094,Andrei Gromyko,10,8818
4095,Bavaria,10,97725
4096,American imperialism,10,33128
4097,Mariinsky Theatre,10,6075
4098,Jagiellonian dynasty,10,4921
4099,Patriarch Philaret of Moscow,10,660
4100,Kars Province,10,2927
4101,Valentin Rasputin,10,1065
4102,Polar bear,10,114790
4103,Arctic Ocean,10,35290
4104,Latvian War of Independence,10,3864
4105,Triborough Bridge,10,6423
4106,Marxism and the National Question,10,1330
4107,Dictatorship of the proletariat,10,13508
4108,Nordic countries,10,77748
4109,Conscript,10,43817
4110,Silesia,10,27895
4111,The Draft,10,204
4112,Hesse,10,30871
4113,"Kirov, Kirov Oblast",10,3172
4114,Armenian genocide denial,10,98
4115,Hungarian Soviet Republic,10,8782
4117,Ispolkom,10,164
4118,Digital terrestrial,10,209
4119,French Army Mutinies,10,1577
4120,Order of the Red Banner,10,4346
4122,History of Sweden (1523â1611),10,1671
4123,War communism,10,6183
4124,Demographic crisis of Russia,10,1701
4125,Dimitri Obolensky,10,727
4126,Mikhail Meltyukhov,10,443
4127,Sergei Kolesnikov (whistleblower),10,544
4128,Shock therapy (economics),10,6840
4129,Space Race,10,65823
4130,Engels Kozlov,10,120
4131,European colonization of the Americas,10,44420
4132,Vladimir Zenzinov,10,233
4133,Laika,10,54310
4134,Jagiellonian,10,176
4135,South Korea,10,311667
4136,Qasim Khanate,10,1483
4137,Icon,10,18437
4138,Northwest Russia,10,2000
4139,Denial of the Armenian genocide,10,21
4140,Musavat Party,10,107
4141,Konstantin Aksakov,10,294
4142,Convention of Peking,10,3170
4143,Strap match,10,182
4145,Principality of Tver,10,677
4146,Dragoons,9,2406
4147,Tobacco politics,9,1347
4148,Swedish Estonia,9,963
4149,List of cultural icons of Russia,9,2784
4150,Constructivism (art),9,16090
4151,Kapustin Yar,9,3922
4152,Pribilof Islands,9,1924
4153,Radio Rossii,9,584
4154,Seat of the European Parliament in Strasbourg,9,3234
4155,De Long Islands,9,848
4156,Baltic languages,9,9133
4157,Mikhail Semyonovich Vorontsov,9,876
4158,Vladimir Oblast,9,2450
4159,Kingdom of Dalmatia,9,3990
4160,Nineteen Eighty-four,9,141
4161,Paris,9,250601
4162,Emirate of Afghanistan,9,7508
4163,Petrograd Soviet,9,6783
4164,Carnegie Endowment for International Peace,9,5391
4165,Joseph Rotblat,9,3290
4166,Triple Alliance (1882),9,28729
4167,Declaration of State Sovereignty of the Russian Soviet Federative Socialist Republic,9,1751
4168,Union of October 17,9,1103
4169,Kremlin Wall Necropolis,9,13733
4170,Battle of Molodi,9,1605
4171,Spiritual Christianity,9,1838
4172,Brandenburger Gold Coast,9,1321
4173,Gosplan,9,3692
4174,Kwantung Army,9,9850
4175,State Council (Russia),9,490
4176,Serfs,9,40733
4177,Finns,9,18722
4178,Belgium national football team,9,179714
4179,Transfiguration Cathedral (Saint Petersburg),9,370
4180,Ballistic missile submarine,9,18842
4181,Arctic Circle,9,50113
4182,Russian Red,9,1582
4183,Absolute monarchy,9,53527
4184,European Commission,9,41223
4185,Ferdinand Lassalle,9,4910
4186,Erzurum,9,9357
4187,Kryashens,9,704
4188,Qing China,9,108327
4189,Galley,9,14581
4190,Pyotr Semyonov-Tyan-Shansky,9,405
4191,Great Famine (Ireland),9,93441
4192,The Internationale,9,30934
4193,Alexander Mikhailovich Semionov,9,75
4194,Vanguardism,9,10396
4196,Giuseppe Conte,9,95958
4197,Melikdoms of Karabakh,9,737
4198,Helmet (heraldry),9,2833
4199,BaltacÄ± Mehmet Pasha,9,600
4201,Rococo,9,268607
4202,Nadezhda Udaltsova,9,341
4203,Bryansk,9,3113
4204,Kuzma Petrov-Vodkin,9,1383
4205,The Communist Manifesto,9,76365
4206,Marina Salye,9,559
4207,1917â18 Local Council of the Russian Orthodox Church,9,160
4208,Prague Conference,9,407
4209,Alexander Blok,9,3108
4210,Chairman of the State Duma,9,1255
4211,Mstislav Rostropovich,9,9287
4212,Khujand,9,3624
4213,Yenisey,9,650
4214,Vladimir Propp,9,8095
4215,Bashkir Autonomous Soviet Socialist Republic,9,902
4217,"Alexei Petrovich, Tsarevich of Russia",9,6180
4218,Volga trade route,9,2310
4219,Staraya Ladoga,9,2073
4220,IÄdÄ±r Province,9,2066
4221,Max Vasmer,9,710
4222,Regiment,9,31342
4223,Dragoon,9,22238
4224,Khakas people,9,2545
4225,Renaissance architecture,9,24658
4226,Kalmyk Autonomous Soviet Socialist Republic,9,1272
4227,Lake Ladoga,9,8374
4228,Octobrists,9,175
4229,Spanish Civil War,9,128918
4230,Nation-state,9,4783
4231,Kirghiz Soviet Socialist Republic,8,4286
4232,2000 Russian presidential election,8,49
4233,Prisoner of war camp,8,623
4234,Kingdom of Romania,8,20806
4235,Stephen BÃ¡thory,8,6558
4236,Mikhail Tikhomirov,8,109
4237,Kefir,8,81206
4238,Sophia Palaiologina,8,5999
4239,Censorship in the Soviet Union,8,4891
4240,Kuyavia,8,1228
4241,Vasily Perovsky,8,173
4242,Montenegro,8,167927
4243,Mariavite Church,8,843
4245,People's Commissar,8,349
4246,Kingdom of Greece (GlÃ¼cksburg),8,5465
4247,Bollywood,8,170433
4248,Counter-intelligence,8,2630
4249,Vilayat Nokhchicho,8,687
4250,Pskov Republic,8,2118
4251,Voskhod 2,8,4207
4252,Jean Sibelius,8,20634
4253,Sputnik,8,68223
4254,Sagallo,8,2947
4255,Clinton Administration,8,2556
4256,Paralympic Games,8,19085
4257,Altai Mountains,8,16582
4258,History of Poland during the Piast dynasty,8,2499
4259,Peter II of Russia,8,12222
4260,Taman Peninsula,8,4046
4261,Kyrgyz people,8,10503
4262,1918 RSFSR Constitution,8,39
4263,North Korea,8,334966
4264,European Plain,8,3160
4265,Assyrian Christians,8,587
4266,Al-Qaida,8,815
4267,Ignacy Krasicki,8,1483
4268,Shamanistic,8,556
4269,Vasili IV of Russia,8,5878
4270,Ahmed III,8,8466
4271,The Putin Interviews,8,3944
4272,Expo 58,8,3440
4273,Casimir IV Jagiellon,8,5104
4274,CzesÅaw MiÅosz,8,6537
4275,Escalator,8,17137
4276,Aria (band),8,2910
4277,Surrender of Japan,8,42200
4278,Hokkaido,8,47294
4279,Marxist-Leninist atheism,8,435
4280,Dresden,8,51379
4281,Women in space,8,3923
4282,Timber frame construction,8,15
4283,List of battles of the Russo-Japanese War,8,406
4284,Anti-Stalinist left,8,3889
4285,Katerina Tikhonova,8,32114
4286,Second Bulgarian Empire,8,9843
4287,Burruss Hall,8,72
4288,Tuapse,8,1786
4289,Olga Knipper,8,2096
4290,Anastas Mikoyan,8,9594
4291,Chris Matthew Sciabarra,8,442
4292,Great Russian Encyclopedia,8,618
4293,BC Almaty,8,156
4294,Glasnost,8,32103
4295,Curonian Lagoon,8,1431
4296,Space station,8,18490
4297,Ferdinand I of Romania,8,11912
4298,Sophia Alekseyevna,8,1494
4299,Proletarian literature,8,2108
4300,2001 Sino-Russian Treaty of Friendship,8,1094
4301,Foot Guards,8,6522
4302,American Revolutionary War,8,204302
4303,Radio Moscow,8,1976
4304,Maria SkÅodowska-Curie,8,757
4305,Belle Ãpoque,8,35612
4306,Piotr Buchkin,8,198
4308,Grigory Gagarin,8,434
4309,Vasili III of Russia,8,4677
4310,List of Russian artists,8,5540
4311,Grigori Aleksandrov,8,1092
4312,Silver Age of Russian Poetry,8,1342
4313,Lyubov Popova,8,2448
4314,Varvara Stepanova,8,1542
4315,Federation of Jewish Communities of Russia,8,1693
4316,Beer in Russia,8,1801
4317,Russkoye Radio,8,426
4318,New Athos,8,1067
4319,Andrei Snezhnevsky,8,472
4320,Patriarch Sergius of Moscow,8,934
4321,Vasily Klyuchevsky,8,522
4322,PoznaÅ,8,26953
4323,Zemstvo,8,3104
4324,Olga Rozanova,8,654
4325,Tikhvin Assumption Monastery,8,118
4326,River Neva,8,360
4327,Winston Churchill,8,734598
4328,Neva River,8,5319
4329,Karelian Autonomous Soviet Socialist Republic,8,1587
4330,Suzdal,8,3827
4331,Mengu-Timur,8,1079
4332,East Germany,8,116328
4333,Nuclear power,8,81822
4334,People's Republic of China,8,688473
4335,Ausgleich,8,999
4336,Khrushchev Thaw,8,10392
4338,Polish intelligence,8,105
4339,Northern Caucasus,8,12219
4340,Silesians,8,6495
4341,Conscientious objector,8,33023
4342,Women's suffrage,8,70617
4343,Theosophy,7,13258
4344,2000s commodities boom,7,4094
4345,Batum Oblast,7,901
4346,Eastern Roman Empire,7,217652
4347,Roman civilisation,7,74
4348,Seventh Crusade,7,6063
4349,US,7,12162
4350,Statutes of Lithuania,7,518
4351,Isabella Clara Eugenia,7,5030
4352,ArmenianâTatar massacres of 1905â07,7,700
4353,Luxembourg (city),7,5247
4354,Polish Legions in World War I,7,2558
4355,Ukha,7,4109
4356,Plesetsk Cosmodrome,7,3181
4357,Jesus Prayer,7,13692
4358,Gunboat,7,7367
4359,Ivan Fyodorov (printer),7,823
4360,Avram Iancu,7,1177
4361,Andrei Rublev,7,6196
4362,Vseslav of Polotsk,7,1107
4363,United States,7,1405185
4364,Ayuka Khan,7,419
4365,Alans,7,18637
4366,Exonym,7,27855
4367,Old Style and New Style dates,7,31877
4368,Greek genocide,7,48195
4369,Middle East,7,154190
4370,Joint State Political Directorate,7,2224
4371,Fire of Moscow (1571),7,1038
4372,Sahib I Giray,7,386
4373,Pafnuty Chebyshev,7,4945
4374,East Frisia,7,5886
4375,Valaam Monastery,7,1656
4376,Tundra,7,64709
4377,CorvÃ©e,7,7587
4378,Electorate of Saxony,7,8598
4379,2008?2011 Icelandic financial crisis,7,7558
4380,The Other Russia (coalition),7,1234
4381,Russian Academy of Arts,7,668
4382,Yelagin Island,7,371
4383,Rail freight transport,7,10062
4384,Saint Nicholas,7,32063
4385,Orientalism (book),7,23966
4386,GÃ¼mÃ¼Åhane,7,913
4387,Masovia,7,1221
4388,Che?mno,7,2052
4389,Stavka,7,4579
4390,Fascism,7,264960
4391,Night of the Long Knives,7,63600
4392,Rudolf Frentz,7,202
4393,Accordion,7,34992
4394,SinoâSoviet split,7,456
4395,Hungarian Revolution of 1956,7,51088
4396,Personal name,7,24257
4397,Flak,7,2632
4398,Khanty?Mansi Autonomous Okrug,7,1361
4399,Munich speech of Vladimir Putin,7,1182
4400,Khalkhas,7,67
4401,Arthur Schopenhauer,7,49379
4402,Populist,7,2945
4403,Caesaropapism,7,5210
4404,Plovdiv,7,20490
4405,Ostyak,7,930
4406,Yalta conference,7,102601
4407,Zygmunt KrasiÅski,7,1364
4408,Sosloviye,7,300
4409,Kirillo-Belozersky Monastery,7,647
4410,Saar-Lor-Lux,7,106
4412,Henryk Wieniawski,7,3314
4414,German Chancellor,7,36175
4415,National liberalism,7,4865
4416,Social realism,7,9913
4417,2nd Congress of the Russian Social Democratic Labour Party,7,852
4418,Blitzkrieg,7,61766
4419,Candide,7,40023
4420,Kremlin Armoury,7,3550
4421,Caviar,7,74450
4423,LOMO,7,1273
4424,Tax on childlessness,7,1208
4425,Ministry of Foreign Affairs (Soviet Union),7,2049
4426,Smolny Institute,7,2174
4427,Kolomna,7,2076
4428,Yuriy Molchanov,7,219
4429,Ismail Gaspirali,7,482
4430,Grigori Sokolnikov,7,2465
4431,Christmas trees,7,247
4432,The Just War tradition,7,2205
4433,Central Archives of the Russian Ministry of Defence,7,231
4434,Suicide in Russia,7,2512
4435,Zabaykalye,7,60
4436,Tent-like church,7,295
4437,Endonym and exonym,7,28
4438,Ob River,7,8717
4439,Amnesty International,7,45883
4440,Populism,7,71937
4441,Agitprop,7,8846
4442,Community of Serb Municipalities,7,1588
4443,Order of the Red Banner of Labour,7,2195
4444,2020 United States presidential election,7,328
4445,London Philharmonic Orchestra,7,4376
4446,ToruÅ,7,10727
4447,Nuclear meltdown,7,16798
4448,Oleg Lomakin,7,123
4449,Volga-Ural region,7,2051
4450,Libertarian socialism,7,31527
4451,Naum Gabo,7,2761
4452,Crimean Tatar diaspora,7,843
4453,Ptichka,7,973
4455,Andrei Tsygankov,7,259
4456,Darya Nikolayevna Saltykova,7,5448
4457,Jascha Heifetz,7,8777
4458,Eight-Nation Alliance,7,13737
4459,Dmitry of Uglich,7,1767
4460,Treaty of Saint Petersburg (1723),7,270
4461,Antarctica,7,164278
4462,Socialist Soviet Republic of Byelorussia,7,1062
4463,Furugelm Island,7,85
4464,Bundesliga,7,147843
4465,Postcard,7,13310
4466,Shebekino,7,186
4467,Kim Jong-il,7,117970
4468,Gottfried Wilhelm Leibniz,7,44701
4469,German language,7,120720
4470,Sergey Malyutin,7,690
4471,Architectural history,7,834
4472,Nina Veselova,7,134
4473,Oleg Yankovsky,7,1503
4474,James Bond in film,7,97926
4475,Battle of M?r??ti,7,733
4476,Second International,7,10240
4477,Treaty of Jassy,7,1071
4478,Far North (Russia),7,3113
4479,Libertarian socialists,7,944
4480,Central Intelligence Agency,7,162288
4481,Haim Arlosoroff,7,1957
4482,Sofia,7,53777
4483,Balagansk,7,230
4484,Komsomolskaya Pravda,6,3384
4485,Secret Intelligence Service,6,114454
4486,State of Israel,6,918269
4487,Lithuanian Soviet Socialist Republic,6,4715
4488,Monchegorsk,6,535
4489,African diaspora,6,27018
4490,Kingdom of Bulgaria,6,14404
4491,Vasiliy Perov,6,17
4492,Mikhail Natarevich,6,204
4493,Council of People's Commissars of the Soviet Union,6,112
4494,History of California,6,20919
4495,Monroe Doctrine,6,70632
4496,Ivan Argunov,6,512
4497,Proposition (philosophy),6,148
4498,Pyotr Kapitsa,6,2807
4499,Korean War,6,462371
4500,Entente Cordiale,6,8121
4501,Daco-Thracian,6,1027
4502,Prague,6,156125
4503,John Caird (director),6,2089
4504,Alfred Nobel,6,70948
4505,APEC,6,41157
4507,Adelina Patti,6,2681
4508,Polish zÅoty,6,17995
4509,Buran (spacecraft),6,16130
4510,Åahin Giray,6,1242
4511,Council of the European Union,6,19771
4512,Dutch language,6,77166
4513,Kiautschou Bay concession,6,3502
4514,Shashlyk,6,773
4515,Mikhail Tomsky,6,1639
4516,War on Terror,6,80859
4517,Georgian Soviet Socialist Republic,6,6817
4518,Vostok 1,6,14154
4519,Svetlana Alliluyeva,6,47651
4520,Society of Jesus,6,78966
4521,Muhammad Ali of Egypt,6,23876
4522,Battle of Mir (1812),6,615
4523,Ivan VI of Russia,6,13044
4525,Seven Boyars,6,614
4526,Ilmen Slavs,6,591
4527,Sultan Abdulaziz,6,62
4528,Governor-General of Finland,6,539
4529,German mistreatment of Soviet prisoners of war,6,10687
4530,Logic,6,51968
4531,Murom,6,1477
4532,Perestroika,6,49637
4533,Nikolay Lobachevsky,6,237
4534,Flag of Poland,6,27213
4535,United Kingdom,6,826753
4536,Punk subculture,6,22737
4537,Table of Ranks,6,3801
4538,Antichrist,6,62057
4539,Fossil fuel subsidies,6,140
4540,George Canning,6,5785
4541,Nazi Party,6,105177
4542,Grand Prince of Vladimir,6,107
4543,Italo-Turkish War,6,13442
4544,Nur Devlet,6,253
4545,Forced religious conversion,6,78
4546,Modernism,6,90628
4547,Achim von Arnim,6,329
4548,Anti-Soviet propaganda,6,111
4550,Kingdom of Bohemia,6,29405
4551,History of Palestine,6,47417
4552,Denisovan,6,40962
4553,Anti-Sovietism,6,1388
4554,Trakai,6,3560
4555,Benito Mussolini,6,242643
4556,Epiphany (holiday),6,17972
4557,Tatar Autonomous Soviet Socialist Republic,6,1066
4558,Teimuraz II of Kakheti,6,517
4559,Alliance,6,10308
4560,Slobodan Milo?evi?,6,48511
4561,SovietâJapanese War,6,17605
4562,2004 Russian presidential election,6,13
4563,David Andersen,6,3043
4564,Snow leopard,6,80467
4565,George III,6,153832
4566,Devlet II Giray,6,233
4567,Svishtov,6,1077
4568,FrÃ©dÃ©ric Chopin,6,91755
4569,University of WrocÅaw,6,2426
4570,Remittances,6,1528
4571,Mongolian language,6,27933
4572,Simon Sebag Montefiore,6,8089
4574,World revolution,6,3721
4575,Socialism in One Country,6,10853
4576,Luftwaffe,6,57909
4577,Cominform,6,9932
4578,History of the Soviet Union (1964â82),6,3953
4579,Moskovsky Korrespondent,6,139
4580,Treaty of Ganja,6,442
4581,Nakhichevan Autonomous Soviet Socialist Republic,6,1017
4582,Neman River,6,1862
4583,Tampere,6,14377
4584,Periodic table,6,536918
4585,Volga River region,6,756
4586,University College London,6,43008
4587,Orthodox Judaism,6,41539
4588,Smolensk Governorate,6,553
4589,International Date Line,6,30382
4590,Magnitogorsk,6,8029
4591,Union of Active Struggle,6,180
4592,Bishop of Pomesania,6,18
4593,Sportintern,6,121
4594,William Pitt the Elder,6,1213
4595,Gabriel Narutowicz,6,1976
4596,Independent International Commission of Inquiry on the Syrian Arab Republic,6,562
4597,General State Laws for the Prussian States,6,389
4598,Commune of the Working People of Estonia,6,1228
4599,Anti-Soviet,6,600
4600,Architecture of Poland,6,246
4601,Chess,6,136767
4602,List of larger indigenous peoples of Russia,6,1115
4603,Alexander Nevsky Cathedral in Sofia,6,53
4604,Orenburg Muslim Spiritual Assembly,6,195
4605,State Political Directorate,6,3391
4606,Ministry of Health (Russia),6,1130
4607,Law enforcement in Russia,6,2187
4608,Boris Ioganson,6,231
4609,Russian Council of Muftis,6,210
4610,Justices of the peace (Russia),6,64
4611,Mestnichestvo,6,487
4612,Erzurum Province,6,2156
4613,Daily Mail,6,57504
4614,Chamber Orchestra,6,725
4615,Vladimir Rusanov,6,614
4616,Mehmed I Giray,6,444
4617,Battle of Kolubara,6,3032
4618,Red coat (military uniform),6,10783
4619,Oleg Losev,6,1285
4620,Agnosticism,6,96903
4621,Union of Socialists-Revolutionaries Maximalists,6,232
4622,Alexander Vasilyevich Alexandrov,6,3346
4623,Georges Bizet,6,14687
4624,State Council of the Soviet Union,6,960
4625,Old Bolshevik,6,6243
4626,Bonn,6,34237
4627,The Patricide,6,453
4628,Gennady Yanayev,6,6310
4629,Physiography,6,395
4630,Single Integrated Operational Plan,6,4295
4631,Crude oil,6,108818
4632,Kingdom of Finland (1918),6,5693
4633,Buryat Autonomous Soviet Socialist Republic,6,642
4634,Gorno-Altai Autonomous Soviet Socialist Republic,6,293
4635,Rustam Minnikhanov,6,1792
4636,Mongol invasion of Volga Bulgaria,6,1285
4637,Anatolia,6,80839
4638,Genghis Khan,6,268442
4639,"Anchorage, Alaska",6,61315
4640,Narym,6,280
4641,Zemsky Sobor,6,1364
4642,Jan KiliÅski,6,445
4643,Soviet?Japanese War (1945),6,869
4644,Ardahan Province,6,1644
4645,Khanate of Sibir,6,4524
4646,La PÃ©rouse Strait,6,1205
4647,Chapaev (film),6,1185
4648,Duchy of Courland and Semigallia (1918),6,1965
4649,Ozero,6,1276
4650,Slobodan MiloÅ¡eviÄ,6,48511
4651,Volga German Autonomous Soviet Socialist Republic,6,3381
4652,Sarai (city),6,4857
4653,German minority in Poland,6,4461
4654,Konstantin Yuon,6,678
4655,Maksymilian Faktorowicz,6,589
4656,Pair skating,6,2402
4657,Siege of Tsingtao,6,7567
4658,Yazidis in Armenia,6,3822
4659,Lake Ilmen,6,754
4660,Victoria Cross,6,44362
4661,Sport in Belgium,5,2129
4662,Propaganda,5,51329
4663,Figure skating,5,23019
4665,List of current heads of federal subjects of Russia,5,804
4666,Mujahideen,5,36705
4667,Mount Athos,5,30641
4668,Nordic music,5,177
4669,Christian monasticism,5,10903
4670,Kingdom of Serbia,5,15817
4671,Amu Darya,5,11380
4672,Saiga antelope,5,18507
4673,M?ni M?dhava Ch?ky?r,5,167
4674,1912 Summer Olympics,5,7566
4675,Mir Ali Shir Nava'i,5,120
4676,Vault (architecture),5,11414
4677,Ferghana,5,1006
4678,Era of Stagnation,5,8050
4679,Nakia (Marvel Cinematic Universe),5,273
4680,Deer,5,76893
4681,Kyzylorda,5,2057
4682,Order of Lenin,5,11631
4683,Bond girl,5,30262
4684,DÄbrowa GÃ³rnicza,5,1458
4685,Case Blue,5,13390
4686,Germanism (linguistics),5,1143
4687,Oleg I of Chernigov,5,364
4688,Secret police,5,15805
4689,Archie Brown,5,862
4690,Gerasimov Institute of Cinematography,5,1628
4691,Wojciech Bartosz GÅowacki,5,238
4692,Grammatical number,5,9285
4693,Stag,5,2612
4694,TomaszÃ³w Mazowiecki,5,1538
4695,Saint Catherine's Monastery,5,11785
4696,Rabkrin,5,673
4697,Beloozero,5,396
4698,World Council of Churches,5,9001
4700,Greek Revival architecture,5,6485
4701,Billiards,5,5932
4702,Official languages of the United Nations,5,16296
4703,List of leaders of the Russian SFSR,5,5987
4704,Political absolutism,5,31685
4705,Afghanistan,5,228523
4706,Cubism,5,78518
4707,Council of People's Commissars,5,5004
4708,Henrietta Island,5,613
4709,Yury Trifonov,5,764
4710,Kosygin reform,5,2862
4711,Vistula,5,13009
4712,Moravia,5,29148
4713,1980 Summer Olympic Games,5,106
4714,Paul-Henri Spaak,5,3228
4715,Karelo-Finnish Soviet Socialist Republic,5,4586
4716,Director of FSB,5,578
4717,Cameroon national football team,5,27688
4718,Mother (Gorky novel),5,2828
4719,Marxist philosophy,5,13017
4720,Asia,5,174130
4721,Cambridge University,5,103848
4722,Borjomi,5,2454
4723,Andrey Bogolyubsky,5,911
4724,Francs-tireurs,5,4756
4725,National sovereignty,5,679
4726,Yasser Arafat,5,84229
4727,Izvestia,5,4306
4728,Spanish Empire,5,67608
4729,Controlled-access highway,5,16807
4730,Isaac Asimov,5,89878
4731,Joseon,5,38160
4732,Persian rug,5,12671
4733,Mao Zedong,5,233345
4734,Zhenotdel,5,1387
4735,Energy superpower,5,2593
4736,Vladimir Demikhov,5,3996
4737,Katyusha (song),5,10913
4738,Askar Akayev,5,2593
4739,ZagÅÄbie DÄbrowskie,5,372
4740,Late Tokugawa shogunate,5,610
4741,East Asia,5,73610
4742,Louis Aragon,5,4088
4743,Nino Burjanadze,5,1539
4744,Organized crime,5,39576
4745,Kauai,5,60062
4746,Eurasian lynx,5,26295
4747,Ethel Rosenberg,5,3011
4748,Superpower,5,48285
4749,Barn,5,10074
4750,Intellectual,5,19024
4751,Privatization,5,21144
4752,State funeral,5,8166
4754,Marxist theory,5,1088
4755,Mesame Dasi,5,412
4756,UjazdÃ³w Castle,5,764
4757,Succession of states,5,5931
4758,Nikolay Mordvinov (admiral),5,118
4759,Denisova Cave,5,2880
4760,George Orwell,5,159806
4761,Nicolae B?lcescu,5,823
4762,Cottage,5,16488
4763,Chukchi Peninsula,5,4287
4764,Government reform of Alexander I,5,411
4765,Head of state,5,42858
4766,Hungarian Defence Forces,5,5245
4767,Macedonia (region),5,14191
4768,Keke Geladze,5,3841
4769,Moscow Trials,5,7343
4770,Language shift,5,5996
4771,Yevgeniy Chazov,5,407
4772,Miron Merzhanov,5,241
4773,Kotlas,5,783
4774,Alexander Nevsky (film),5,5169
4775,Stephen Kotkin,5,2903
4776,Kielce,5,6108
4777,Lena River,5,7888
4778,Gy?rgy Luk?cs,5,9511
4779,Key Biscayne,5,1735
4780,WacÅaw SierpiÅski,5,2938
4781,GdaÅsk Bay,5,1384
4782,European Council,5,22115
4783,Honour Guard Battalion (Armenia),5,195
4784,Habsburg-occupied Serbia (1788â92),5,653
4785,Artificial intelligence,5,332351
4786,Kazan Kremlin,5,2988
4787,Cecilia Payne-Gaposchkin,5,6637
4788,Factory Acts,5,8621
4789,Polonium,5,34710
4790,Shanghai,5,141131
4791,California,5,410369
4792,Matvey Manizer,5,348
4793,Nikolai Pozdneev,5,175
4794,Musical notation,5,25453
4795,Adolf Frederick of Sweden,5,1375
4796,John Morley,5,1303
4797,Possessive pronouns,5,161
4798,Nikolai Bodisko,5,93
4799,Obolensky,5,940
4801,List of freshwater fish of Russia,5,1000
4802,Maria Ilyinichna Ulyanova,5,1379
4803,Svyaschennaya Voyna,5,164
4804,Russian Census (2010),5,2793
4805,Federal Tax Service (Russia),5,964
4806,Sergey Shakhray,5,292
4808,Geli Korzev,5,32
4809,Grigory Eliseev,5,104
4810,Ismoil Somoni Peak,5,3028
4811,Ballistic missile,5,25510
4812,Wall of Grief,5,743
4813,Ansel Adams,5,59076
4814,Lemnos,5,10128
4815,Weichselian glaciation,5,2255
4816,Lead,5,88214
4817,Alexander Bolonkin,5,248
4818,Galina Vishnevskaya,5,2165
4819,Besarion Jughashvili,5,4675
4820,Worker and Kolkhoz Woman,5,3186
4821,Russian famine of 1601â03,5,1721
4822,Russian locomotive class FD,5,490
4823,Max Planck,5,44819
4824,Aleksei Shein,5,201
4825,Kazan Governorate,5,548
4826,Vladislav Zubok,5,736
4827,Brezhnevian stagnation,5,10
4828,Ivan Kramskoy,5,140
4829,Demographic transition,5,32763
4830,Hunsruck,5,77
4831,Civil Script,5,33
