id,Label,total_relevance,pageviews
6047,Political power,2,3329
6048,People's Republic of Bulgaria,2,13125
6049,Lobbyists,2,337
6050,Yemen,2,207427
6051,Portrait painting,2,9435
6052,Realism (visual arts),2,33135
6053,Poem,2,8758
6054,Council of Ministers of the Soviet Union,2,2518
6055,Naryan-Mar,2,1654
6056,Kino-Eye,2,1243
6057,SovietâJapanese border conflicts,2,6384
6058,Spaceport,2,7139
6059,Solaris (1968 film),2,2195
6060,Seismic retrofit,2,3595
6061,RavensbrÃ¼ck concentration camp,2,16793
6062,United States sanctions against Iran,2,14812
6063,Mih?ly K?rolyi,2,1999
6064,Zero point energy,2,488
6065,Autarky,2,19212
6066,Malta,2,280482
6067,Deacon,2,23442
6068,ÅnieÅ¼ka,2,129
6069,Gryazev-Shipunov GSh-23,2,5386
6070,Luna programme,2,7317
6071,Alberto Gonzales,2,10612
6072,Mstislav II Svyatoslavich (Prince of Chernigov),2,13
6073,Duchy of Livonia (1629?1721),2,253
6074,Fare evasion,2,4073
6075,Syrian opposition,2,10488
6076,Civil Code,2,522
6077,Line (application),2,1219
6078,Chinese Communist Revolution,2,22597
6079,Phanagoria,2,2177
6080,Yakut Autonomous Soviet Socialist Republic,2,645
6081,Dagestan Autonomous Soviet Socialist Republic,2,19102
6082,Gediminas,2,3230
6083,Vitovt,2,5529
6084,Romanesque architecture,2,26056
6085,Beghards,2,277
6086,Science in the Middle Ages,2,655
6087,Water polo,2,20005
6088,William Easterly,2,2322
6089,Hopalong Cassidy,2,19878
6090,Monaco,2,336633
6091,Veneto,2,23333
6092,22nd Congress of the Communist Party of the Soviet Union,2,1029
6093,Millieme (angle),2,62
6094,Colchians,2,582
6095,D?sseldorf,2,48626
6096,GPS,2,123762
6097,Republic of Ireland,2,188066
6098,Kornel Ujejski,2,108
6099,4x4,2,1144
6100,Pole of Cold,2,3119
6101,Caspian expeditions of the Rus',2,1874
6102,Communist Academy,2,669
6103,Rum Millet,2,1476
6104,Radislav KrstiÄ,2,1687
6105,Creole peoples,2,26663
6106,Bruno Walter,2,3335
6107,Lenin's Testament,2,3395
6108,Left Opposition,2,2640
6109,Samson,2,49319
6110,Algorithm,2,109018
6111,Kurultai,2,4094
6112,Multan,2,18390
6113,Ahmed Khan bin KÃ¼chÃ¼k,2,767
6114,Folk metal,2,7791
6115,Involuntary sterilization,2,79
6116,Compulsory sterilisation,2,408
6117,Financial transaction tax,2,7719
6118,Navoiy Region,2,553
6119,Council for Christian Colleges and Universities,2,1497
6120,Finnic peoples,2,4848
6121,List of Polish monarchs,2,11845
6122,Bezbozhnik (newspaper),2,330
6123,2020?21 UEFA Champions League,2,31202
6124,Backbencher,2,18604
6125,List of the largest airports in the Nordic countries,2,1185
6126,Four Policemen,2,8719
6127,Permanent members of the United Nations Security Council,2,37115
6128,United Nations Headquarters in New York,2,75
6129,United States Ambassador to New Zealand,2,274
6130,Mexicans,2,22205
6131,Jurisdiction,2,21791
6132,Master of Research,2,3974
6133,Attribution of recent climate change,2,11480
6134,Vladimir Motyl,2,353
6135,Kosvinsky Mountain,2,263
6136,Nuclear power plant,2,46051
6137,Mamontovaya Kurya,2,130
6138,Buddhism,2,241740
6139,Chart (topology),2,305
6140,Oil reserves,2,26554
6141,Webcam,2,31039
6142,Roger Ebert,2,74673
6143,Partizanskaya River,2,131
6144,Mishar Tatars,2,843
6145,Operation Tempest,2,2778
6146,Galicia-Volhynia Wars,2,859
6147,Metropolis of Halych,2,179
6148,Vostok 6,2,2440
6149,United States Department of State,2,44060
6150,Arms control,2,5634
6151,Laos,2,114850
6152,Red deer,2,25790
6153,Conservationists,2,161
6154,Yurts,2,165
6155,Death of Muammar Gaddafi,2,45508
6156,Lynching in the United States,2,34160
6157,Academy Award,2,48279
6158,Analytic language,2,8149
6159,Hip-hop,2,3718
6160,International Brigades,2,9434
6161,Russell Marker,2,171
6162,Young Poland,2,1087
6163,Naftali Bennett,2,10304
6164,Customs union,2,9908
6165,Silk Road,2,102656
6166,Caviar diplomacy,2,542
6167,Interprovincial migration in Canada,1,1048
6168,Instant-runoff voting,1,23268
6169,Football at the Summer Olympics,1,16522
6170,Supermajority,1,30545
6171,All-NBA Second Team,1,1549
6172,Midsummer Night's Dream,1,614
6173,England women's national football team,1,16141
6174,Seth Greenberg,1,1173
6175,Hong Kong,1,556374
6176,Judo,1,58782
6177,Politics of Turkmenistan,1,1646
6178,The Washington Post,1,89070
6179,Constitution of Armenia,1,929
6180,United Nations Interim Force in Lebanon,1,7620
6181,2014?15 NHL season,1,3542
6182,KMT,1,544
6183,Three points for a win,1,3446
6184,Cam Newton,1,269866
6185,Home (2015 film),1,26339
6186,Animation,1,62325
6187,Marine Aircraft Group 24,1,944
6188,Indian Ocean,1,65700
6189,Mediterranean region,1,1682
6190,Joint Strike Fighter program,1,7854
6191,Kora? Cup,1,2750
6192,Margaretha Reichardt,1,903
6193,Kholodnaya Rechka,1,76
6194,Jacques-Antoine de Chambarlhac de Laubespin,1,104
6195,Vatnaj?kull,1,4672
6196,Infinitesimal,1,13174
6197,DenmarkâNorway,1,12840
6198,Sarmatism,1,2964
6199,Collation,1,4897
6200,Tweedales and Smalley,1,66
6201,Lebanon,1,214694
6202,Palestine (region),1,36858
6203,Julian Ursyn Niemcewicz,1,1006
6204,Insolvency (law),1,54
6205,Wali Khan (khoja),1,171
6206,Salmon,1,56386
6207,Habitat,1,32610
6208,Bamboo-copter,1,2011
6209,UN Security Council Resolution 1564,1,45
6210,WrocÅaw Zoo,1,1438
6211,Justinian I,1,45568
6212,Aphorism,1,26602
6213,Chambers Field,1,184
6214,Chiatura,1,1349
6215,Assyrian Neo-Aramaic,1,7037
6216,Adolf Schlagintweit,1,360
6217,Alabama,1,129073
6218,"??igo V?lez de Guevara, 7th Count of O?ate",1,170
6219,Arrigo Boito,1,1385
6220,Ron MacLean,1,6668
6221,"Albuquerque, New Mexico",1,84975
6222,Sanskrit,1,129603
6223,Hindu-Kush,1,110
6224,Free-diving,1,2276
6225,Antiochian Greek Christians,1,2397
6226,Non-Euclidean geometry,1,19238
6227,Anatole France,1,7915
6228,Stab-in-the-back myth,1,19686
6229,Rene Guenon,1,332
6230,Convention on the Conservation of European Wildlife and Natural Habitats,1,360
6231,President Rouhani,1,58
6232,Coordination chemistry,1,942
6233,Dumnezeu,1,142361
6234,Lichen,1,54301
6235,Main (river),1,4923
6236,Pan-European Picnic,1,2075
6237,Combine harvester,1,20954
6238,Swiss franc,1,31984
6239,Kilograms,1,657
6240,Musical instrument,1,35065
6241,List of UK Singles Chart Christmas number ones,1,7574
6242,William Wordsworth,1,72584
6243,Friesland,1,18115
6244,American Historical Review,1,606
6245,Coptic Orthodox Church of Alexandria,1,32973
6246,Feudalism,1,74401
6247,Philhellene,1,432
6249,WÅadysÅaw Reymont,1,1677
6251,Brazilian battleship Minas Geraes,1,2497
6252,Illyrian movement,1,2120
6253,Subsidy,1,16389
6254,Occupation of Japan,1,27611
6255,Ageing,1,30840
6256,Wilhelm Leuschner,1,476
6257,Egg (food),1,10082
6258,Biodiversity,1,81134
6259,Wetland,1,33543
6260,Mining,1,50445
6261,Duckweed,1,1036
6262,Taxes,1,55471
6263,Bonin Islands,1,9692
6264,Robert Webb,1,23956
6265,"Arak, Iran",1,2273
6266,Utagawa Hiroshige,1,431
6267,American culture,1,2145
6268,Ethnic nationalism,1,16946
6269,Joan of Arc,1,180769
6270,Alchemy,1,80805
6271,University of Massachusetts Amherst,1,26057
6272,Proto-Slavic,1,7559
6273,The Devil's Law Case,1,287
6274,William Rubinstein,1,638
6275,Spanish Inquisition,1,58887
6276,Propontis,1,675
6277,Cambodia,1,174073
6278,Airbus A340,1,59083
6279,Qajar dynasty,1,24824
6280,Supreme Soviet,1,2454
6281,Aksy,1,74
6282,Basketball,1,162665
6283,Economic materialism,1,4253
6284,Franz Sigel,1,2320
6285,Mill town,1,2884
6286,Yoshitaka Amano,1,7637
6287,Classical orders,1,515
6288,Minnesota Twins,1,70753
6289,Cape Verde,1,159003
6290,The Baltimore Sun,1,7244
6291,10th Street (Manhattan),1,176
6292,Miroslav KrleÅ¾a,1,1668
6293,Roman PolaÅski,1,399
6294,Hildegard of Bingen,1,43130
6295,Qarachi,1,73
6296,Basic income,1,45290
6297,World Disarmament Conference,1,2649
6298,Ambon (liturgy),1,1164
6299,Volleyball,1,150268
6300,Proletarian culture,1,131
6301,Marshal of the Empire,1,3485
6303,Grand Prince of Kiev,1,2273
6304,Hel Peninsula,1,2022
6305,"Nikopol, Bulgaria",1,1588
6306,Mail (armour),1,5310
6307,Theodor Reuss,1,1308
6308,Frostbite,1,16032
6309,Fetal protection,1,37
6310,Costovertebral angle tenderness,1,7358
6311,1920 Olympic Games,1,88
6312,Rockwell Kent,1,2916
6313,Berberis,1,10710
6314,Helvetic Republic,1,6738
6315,Warner Brothers,1,7118
6316,Cross-country skiing,1,7937
6317,Pelasgians,1,7797
6318,Dinosaur,1,155714
6319,Chaldean Neo-Aramaic,1,2841
6320,Cedrus,1,10995
6321,Friedrich Schiller,1,18006
6322,Saadi Shirazi,1,8757
6323,Bernhard Riemann,1,14806
6324,Unicode,1,83992
6325,Exotic helium isotopes,1,74
6326,Pioneer League (baseball),1,3746
6327,Northern Europe,1,27431
6328,Energy policy of India,1,12904
6329,George School,1,2088
6330,Zoology,1,28022
6331,Mycologist,1,772
6332,Richard Stallman,1,154072
6333,GSI Helmholtz Centre for Heavy Ion Research,1,1383
6334,Bert Sakmann,1,1036
6335,Episcopal Church (USA),1,4709
6336,Irgun,1,16952
6337,Bhagwan,1,357
6338,Spit (landform),1,6397
6339,Volga Bulgaria,1,8768
6340,Wolframite,1,4615
6341,United States Congress,1,153068
6343,Heterojunction,1,4127
6344,14th Congress of the All-Union Communist Party (Bolsheviks),1,443
6345,Vasili Buturlin,1,107
6346,Adventists,1,1204
6347,Paddle steamers,1,185
6348,Global Commission on Drug Policy,1,807
6349,Bristol,1,77793
6350,Popular music of Birmingham,1,2119
6351,Jean-Yves Le Drian,1,4753
6352,Aphorisms,1,7053
6353,Talcum,1,979
6354,Belgrade Nikola Tesla Airport,1,14136
6355,Vaya con Dios (song),1,1655
6356,Lech WaÅÄsa,1,29232
6357,Time zone,1,115925
6358,Balkan sprachbund,1,2462
6359,Olga Deterding,1,562
6360,Shrapnel shell,1,7066
6361,Beech,1,24652
6362,Philippine National Police,1,18977
6363,Oat,1,52894
6364,Voivodeships of Poland,1,7879
6365,Bishop,1,25961
6366,Ritual,1,27631
6367,Former Yugoslav Republic of Macedonia,1,173591
6368,Komnenian period,1,165
6369,National Collegiate Basketball Hall of Fame,1,1466
6370,Prime Minister of the Republic of Poland,1,6006
6371,French colonial empire,1,40966
6372,Battle of Nicopolis,1,10006
6373,Khanate of Bukhara,1,4166
6374,Spermophilus,1,2178
6375,4th Infantry Division (United States),1,13446
6376,Istanbul Technical University,1,3812
6377,Quebec,1,122746
6378,Same-sex marriage,1,112518
6379,Military,1,50655
6380,Ivan Patzaichin,1,604
6381,Reformation in Denmark-Norway,1,2
6382,Computable number,1,3962
6383,Petroleum reservoir,1,7019
6384,Caribbean,1,122208
6385,Mises Institute,1,6167
6386,Kyle Richards,1,83068
6387,Geographic coordinate system,1,145902
6388,Lombardy,1,34155
6389,Lublin Castle,1,807
6390,Federalism,1,64778
6391,Nationalist faction (Spanish Civil War),1,6854
6392,Assumption of Mary,1,26843
6393,Christianity in Europe,1,9447
6394,Claude Bourgelat,1,610
6395,Typhoid fever,1,103379
6396,Luna 9,1,10165
6397,Cotton,1,77830
6398,Knitting,1,18465
6399,FIVB Volleyball Men's World Championship,1,21087
6400,Ust'-Ishim man,1,1307
6401,Asia-Pacific,1,49773
6402,Congress of the Communist Party of the Soviet Union,1,1851
6403,Cessna 208 Caravan,1,28464
6404,Atomic bombings of Hiroshima and Nagasaki,1,306215
6405,Chancellor of the Exchequer,1,71474
6406,Striptease,1,35939
6407,Polish-Swedish union,1,55
6408,Bona Sforza,1,3480
6409,Henry III of France,1,41354
6410,Haplogroup J2,1,476
6411,Thomas Hunt Morgan,1,7872
6412,Sia Furler,1,16405
6413,Golden Globe,1,40538
6414,International Masters,1,187
6415,Nuclear weapons testing,1,17540
6416,Taiwan independence,1,2169
6417,Kim Il-sung,1,58885
6418,Hans Gude,1,1556
6419,Civic Platform,1,11273
6420,Tadeusz Reichstein,1,2411
6421,Siberian Tatar language,1,1292
6422,Istanbul,1,174284
6423,Water baptism,1,133
6424,Urbanisation,1,2107
6425,Slavery in Africa,1,29865
6426,Rebellion,1,15023
6427,Greek Civil War,1,23427
6428,War crimes,1,41382
6429,Gilberton (publisher),1,313
6430,Chalkidiki,1,8709
6431,The woman question,1,2227
6432,Anaximander,1,16231
6433,Sneak and peek warrant,1,1728
6434,Fresh water,1,24554
6435,Fertilizer,1,41213
6436,Sunshine duration,1,14482
6437,Inescutcheon,1,10199
6438,Don Garber,1,1491
6439,Cuisine,1,15063
6440,Cryptanalysis of the Enigma,1,16207
6441,Roads,1,1139
6442,Nonreductive physicalism,1,150
6443,Really existing socialism,1,9
6444,Toby Young,1,13909
6445,Science-fiction,1,86254
6446,James II of England,1,80389
6447,North African Campaign,1,6841
6448,Supreme court,1,27538
6449,European Economic Community,1,36605
6450,Easter,1,44448
6451,Operation Overlord,1,40764
6452,Ban on factions in the Communist Party of the Soviet Union,1,960
6453,11th Congress of the Russian Communist Party (Bolsheviks),1,319
6454,Communist Party of Georgia (Soviet Union),1,452
6455,Constitution of the People's Republic of Poland,1,151
6456,Bureaucratic collectivism,1,1303
6458,Susan Stokes,1,255
6459,Sex industry,1,34785
6460,Wired (magazine),1,25103
6461,Abstention,1,7016
6462,Roman Empire,1,251031
6463,Conservative coalition,1,2765
6464,Second Melbourne ministry,1,434
6465,Situationist International,1,17494
6466,Turnu MÄgurele,1,1035
6467,3 May Constitution Day,1,836
6468,Enlightenment in Poland,1,1282
6469,Golden Liberty,1,2033
6470,Parliamentary republic,1,19897
6471,Debt bondage,1,11222
6472,Hegemony,1,36900
6473,Income and fertility,1,2481
6474,John Cope (British Army officer),1,1208
6475,Pangea,1,2643
6476,Renaissance of the 12th century,1,6600
6477,Maurice Duverger,1,1176
6478,William Henry Harrison,1,81773
6479,Pea weevil,1,11
6480,Cheesecake,1,27729
6481,Statute of the Council of Europe,1,589
6482,Lisbon Treaty,1,119518
6484,Special Tribunal for Lebanon,1,3985
6485,?VH,1,425
6486,Solicitors,1,886
6487,Astro (UB40),1,2286
6488,Biological indicator,1,105
6489,Rus'âByzantine War (907),1,669
6490,Megacity,1,43983
6491,Aqtas Lake,1,98
6492,Human Rights Watch,1,19032
6493,Protection racket,1,12788
6494,2014 Romanian presidential election,1,3578
6495,National Liberal Party (Romania),1,7736
6496,Vardar Offensive,1,1951
6497,Lepidosauromorpha,1,1500
6498,Tafari Makonnen,1,336
6499,Cryogenically,1,107
6500,Latin American music,1,1439
6501,Orlando Cepeda,1,5370
6502,Bike-sharing,1,354
6503,Centers for Disease Control,1,2081
6504,Bloody Sunday (1920),1,13429
6505,Hvar (town),1,228
6506,Condensed Matter Physics,1,227
6507,Armenians of Romania,1,619
6508,Christabel Pankhurst,1,3988
6509,Measure for Measure,1,16964
6510,Nabeel Qureshi (author),1,21169
6511,Human rights in the United States,1,15610
6512,Clannad (musical group),1,1368
6513,Epic poem,1,38931
6514,Lisbon,1,81843
6515,Oral literature,1,7882
6516,Missile Defense Alarm System,1,877
6517,Djibouti,1,74098
6518,Historiography,1,28678
6519,Barbarian,1,26934
6520,Standard language,1,12786
6521,Anti-submarine warfare,1,12531
6522,Suffix,1,18629
6523,Bhutan,1,176998
6524,History of Cyprus since 1878,1,2311
6525,North Caucasian languages,1,1674
6526,Palangkaraya,1,999
6527,Fossil fuels,1,70591
6529,Black Country,1,22488
6530,"Reading, Berkshire",1,31654
6531,Bigos,1,6771
6532,Prime Minister of Great Britain,1,2779
6533,Acting white,1,6070
6534,Sarkel,1,1088
6536,Hans von Spakovsky,1,833
6537,Lawfare (blog),1,2452
6538,Expressionism,1,33743
6539,"Arthur Cockfield, Baron Cockfield",1,709
6540,Index (economics),1,6665
6541,Edmund Cartwright,1,2354
6542,Temperate broadleaf and mixed forest,1,8088
6543,Common Slavic language,1,79
6544,Polotsk Principality,1,2029
6545,Sineus and Truvor,1,570
6546,Krivichs,1,895
6547,Saxon invasions of Britain,1,486
6548,George Grosz,1,6472
6549,Radicalization,1,8226
6550,Geocentric model,1,31566
6551,Canonized,1,1655
6552,Lucas Pepys,1,162
6553,LumiÃ¨re brothers,1,911
6554,History of writing,1,29070
6555,Oder River,1,923
6556,Carolingian Empire,1,27763
6557,Berlin Blockade,1,28553
6558,Shaquille O'Neal,1,376772
6559,Statistical sampling,1,550
6560,Semiconductor junction,1,564
6561,Swedish kronor,1,432
6562,Sextus Propertius,1,357
6563,Magtymguly Pyragy,1,1127
6564,Automotive,1,5884
6565,Michael Ellman,1,665
6566,Cosmopolitanism,1,16655
6567,Universiade,1,6739
6568,Dhaniya,1,66
6569,Biblical inerrancy,1,14109
6570,Jeremiah,1,37435
6571,Ashbourne College,1,742
6572,Voorbereidend wetenschappelijk onderwijs,1,1431
6573,William Tell (play),1,1532
6574,Otto Katz,1,368
6575,P?ter Medgyessy,1,849
6576,Olivier Messiaen,1,11707
6577,Levant,1,81489
6578,Monarchy of Ireland,1,8576
6579,Polymath,1,83669
6580,Aerial tramway,1,7786
6581,Reichstag (Weimar Republic),1,7462
6582,PoincarÃ© conjecture,1,20949
6583,Fritz Lang,1,21924
6584,Genghisid,1,399
6585,Harry Warner,1,14549
6586,Albert Warner,1,6981
6587,Pacific War,1,54776
6588,Academy of Foreign Intelligence,1,667
6589,Birth control pill,1,1644
6590,Music of the Republic of Macedonia,1,385
6591,Pomaks,1,5581
6592,Aegilops,1,655
6593,EuroBasket 1999,1,4555
6594,Board game,1,25003
6595,FIBA EuroChallenge,1,907
6596,Religion in the European Union,1,4927
6597,List of countries and dependencies by area,1,192095
6598,Moscow Peace Treaty,1,4423
6599,Evangelicalism,1,63095
6600,Crop wild relatives,1,230
6601,Government budget,1,15371
6602,IsraelâUnited States relations,1,19177
6603,Guerrilla,1,49281
6604,Enemas,1,1700
6605,ACLU,1,6280
6606,Dakosaurus andiniensis,1,165
6607,Senussi Campaign,1,1729
6608,Br?ndby IF,1,21912
6609,Cyprus national football team,1,11796
6610,Autonomous republic,1,3694
6611,Visions of Jesus and Mary,1,3787
6612,Social construction of gender,1,18585
6613,Danube monarchy,1,50
6614,French cuisine,1,37806
6615,Marranos,1,1331
6616,Papal states,1,853
6617,Coat of arms,1,44433
6618,Piast Eagle,1,62
6619,Oku Yasukata,1,516
6620,Imperial Japanese Army Air Service,1,3445
6621,Macquarie Group,1,22494
6622,"John Berkeley, 1st Baron Berkeley of Stratton",1,1953
6623,Dances with Wolves,1,61896
6624,Zander,1,11550
6625,Bastard sturgeon,1,465
6626,White flag,1,7888
6627,Ecologist,1,61337
6628,Dam,1,42180
6629,Astronomical object,1,21041
6630,Squirrel,1,53827
6631,Iambic tetrameter,1,4409
6632,Policja,1,1293
6633,Harvey Cushing,1,4871
6634,Rugby union,1,129907
6635,Liechtenstein,1,143629
6636,Opposition to trade unions,1,3107
6637,Leadership,1,64543
6638,Free Society,1,297
6639,Individualist anarchism in the United States,1,1326
6640,Bibliotheca Philosophica Hermetica,1,739
6641,Winged sun,1,2476
6642,Fire (classical element),1,6463
6643,Lyudmila Karachkina,1,500
6644,John I of Bohemia,1,6874
6645,Cultural mosaic,1,3098
6646,Burbot,1,7566
6647,California Gold Rush,1,46343
6648,Ethiopian Empire,1,31943
6649,The Eagle-Tribune,1,1710
6650,Middle power,1,11832
6651,Gagauz Republic,1,756
6652,Light-emitting diode,1,82064
6653,Door,1,34530
6654,Steam turbine,1,26311
6655,Access to information,1,1740
6656,Johannes Dantiscus,1,237
6657,INGOs Conference of the Council of Europe,1,199
6658,International economics,1,9375
6659,Jewish Anti-Fascist Committee,1,1253
6660,Summary execution,1,14485
6661,Satire,1,58172
6662,Charles Villiers Stanford,1,4408
6663,Awake!,1,1603
6664,Grandmaster (chess),1,23501
6665,Mode of production,1,9206
6666,Mingrelian affair,1,604
6667,Early Modern English,1,20458
6668,Mass-energy equivalence,1,1946
6669,Genre painting,1,2599
6670,Robert Pearsall Smith,1,367
6671,Westminster Cathedral,1,10289
6672,"Metropolitan Cathedral, IaÈi",1,493
6673,Cathedra,1,3543
6674,Isaac AlbÃ©niz,1,5522
6675,Polar climate,1,9892
6676,List of countries by total renewable water resources,1,6155
6677,Åniardwy,1,541
6678,GDP growth,1,41788
6679,Unai Emery,1,73897
6680,FC Girondins de Bordeaux,1,24157
6681,Beluga (sturgeon),1,13926
6682,Slovenia men's national basketball team,1,79
6683,Confession (religion),1,12982
6684,Burgos Cathedral,1,4218
6685,George Heneage Lawrence Dundas,1,135
6686,Biosafety Level 4,1,816
6687,Governor of Saint Petersburg,1,1005
6688,Zambia,1,87793
6689,Pluricentric,1,82
6690,Sejm of the PolishâLithuanian Commonwealth,1,1020
6691,Companion of the Order of St Michael and St George,1,3723
6692,Smooth breathing,1,1027
6693,Archiereus,1,234
6694,Bodyjar,1,1132
6695,Noman Ãelebicihan,1,325
6696,Strike action,1,23022
6697,Dublin,1,113572
6698,The Youth of Maxim,1,595
6699,Porto Ravenna Volley,1,327
6700,"Honor? Th?odore Paul Joseph d'Albert, duc de Luynes",1,45
6701,Cello,1,34043
6702,Gamelan,1,14452
6703,Linnaeus,1,2263
6704,Rodd Island,1,432
6705,Coup d'Ã©tat,1,71316
6706,Jihad,1,46099
6707,Hamgyong Province,1,478
6708,Orthopedic,1,1090
6709,Franks,1,40266
6710,Belgian nationality law,1,4057
6711,Henryk Wars,1,452
6712,Sunday Mirror,1,4283
6713,Harpers Bazaar,1,426
6714,Karl Stromberg,1,1069
6715,McCarran Internal Security Act,1,4246
6716,Laysan Island,1,170
6717,The Guardian,1,140451
6718,Zoran Slavni?,1,2855
6719,Sukkot,1,42017
6720,Agenzia Stefani,1,224
6721,Henry II the Pious,1,1661
6722,Native Hawaiians,1,25683
6723,World War II reparations,1,7807
6724,International Women's Year,1,1948
6725,French battleship Napol?on,1,266
6726,Capitalism,1,111293
6727,Rampant,1,811
6728,War of succession,1,2004
6729,Henry Moore Institute,1,131
6730,Medium Earth orbit,1,4965
6731,Americanization,1,7669
6732,Free education,1,10440
6733,President Franklin Roosevelt,1,89
6734,Jewish quota,1,4074
6735,Rabbit,1,81263
6736,Religious conversion,1,15416
6737,Karate,1,59032
6738,Ass's milk (Donkey's milk),1,116
6739,The German Ideology,1,6124
6740,George Murdock,1,1808
6741,The empire on which the sun never sets,1,12487
6742,Pontus (region),1,9052
6743,The State of Palestine,1,128
6744,Michael Vickery,1,363
6745,Korean cuisine,1,24439
6746,Individualism,1,38849
6747,House of Holstein-Gottorp (Swedish line),1,1568
6748,Dimension,1,40298
6749,Poincar? conjecture,1,20949
6750,Reproductive rights,1,13532
6751,Erotic novel,1,1128
6752,Battle of Cape Finisterre (1805),1,1382
6753,Retford,1,3798
6754,Ionosphere,1,21929
6755,Yoke,1,9210
6756,Sharif Husayn,1,47
6757,Mark Kac,1,1383
6758,Grizzly bear,1,68939
6759,Kornelije Kova?,1,769
6760,Nadia ComÄneci,1,39845
6761,Speciate,1,211
6762,Hungarian American,1,804
6763,National anthem,1,27214
6764,Eastern Anatolia,1,800
6765,Newsweek,1,24574
6766,Polish Armed Forces in the East,1,2184
6767,Battle of Monte Cassino,1,26467
6768,Umayyad architecture,1,1930
6769,Repertoire (theatre),1,106
6770,State Defense Committee,1,626
6771,Barcelona,1,156386
6772,Scott Polar Research Institute,1,1331
6773,Pre-Raphaelite,1,2967
6774,Za?de,1,38
6775,Sarawak,1,31506
6776,Rus'âByzantine Treaty (945),1,238
6777,Gennadiy Tsypkalov,1,639
6778,Sikorsky S-2,1,759
6779,Reptile,1,62888
6780,Singapore,1,532041
6781,Perfective aspect,1,3139
6782,Kichisabur? Nomura,1,1629
6783,Enigma code,1,620
6784,UCLA Bruins,1,8972
6785,Aboriginal Australians,1,54792
6786,List of contemporary ethnic groups,1,49002
6787,Rigveda,1,54712
6788,Italic peoples,1,12721
6789,List of elevation extremes by region,1,1025
6790,World economy,1,31502
6791,Lord Jim,1,8566
6792,Public procurator,1,572
6793,Augustin Mouchot,1,712
6794,Capitalist mode of production (Marxist theory),1,7743
6795,Cambridge,1,57781
6796,Industrialisation,1,28813
6797,AFL-CIO,1,6614
6798,Commodities,1,2312
6799,Nominal GDP,1,281009
6800,Big Bang,1,148011
6801,Cross-in-square,1,1035
6802,Sociable lapwing,1,787
6803,Dutch royal family,1,531
6804,List of ethnic slurs,1,183200
6805,Christian Era,1,719
6806,Belief,1,27940
6807,List of countries by military expenditure,1,95920
6808,Rugby league,1,42715
6809,Mohammad Javad Zarif,1,19223
6810,Reality,1,46127
6811,Granite,1,52719
6812,Certainty,1,3628
6813,Universal Declaration of Human Rights,1,72096
6814,Veil,1,12181
6815,Ionic column,1,303
6816,Teddy Wilson,1,2789
6817,Irish language,1,73094
6818,Seamus Ennis,1,120
6819,Margaret Thatcher,1,248662
6820,Gross primary production,1,339
6821,Mars Attacks!,1,30624
6822,September 11 attacks,1,2449302
6823,Island,1,48862
6824,Isle of Man,1,131648
6825,Dawn (spacecraft),1,10070
6826,Alexander Agricola,1,748
6827,Surname,1,82045
6828,Brigitte Bardot,1,87652
6829,Antoni Brodowski,1,228
6831,StanisÅaw Witkiewicz,1,559
6832,Romanticism in Poland,1,1166
6833,2014 Penn State Nittany Lions football team,1,2925
6834,University of Strasbourg,1,4773
6835,Member state of the European Union,1,91091
6836,Eurozone,1,44971
6837,Northern Ireland Protocol,1,776
6838,Western Liao,1,336
6839,Women in music,1,7214
6840,Sam Miller (businessman),1,315
6841,Ruhama,1,415
6842,SN 1572,1,2916
6845,Bank for International Settlements,1,18134
6846,Rudolf Steiner,1,34298
6847,Matthias Sarbievius,1,91
6848,The United States Magazine and Democratic Review,1,313
6849,Lake District,1,31217
6850,Denton Cooley,1,3538
6851,Arild Andersen,1,717
6852,Sedentism,1,6887
6853,Bulgarian State Television Female Vocal Choir,1,1199
6854,Counter-Reformation,1,26981
6855,Nonsense verse,1,5508
6856,Soviet occupation of the Baltic states (1940),1,3206
6857,Carol Lam,1,347
6858,Vijayanagara Empire,1,57377
6859,Humid subtropical climate,1,32539
6860,Greek Muslim,1,297
6861,Szklarska PorÄba,1,1011
6862,Goethe,1,7022
6863,Luise Rinser,1,710
6864,Danube Sinkhole,1,499
6865,Japhetic theory,1,1585
6866,Judoka,1,4471
6867,Alatau,1,393
6868,Sears Tower,1,4562
6870,Neboj?a Krsti?,1,1092
6871,Halibut,1,27558
6872,Portuguese language,1,73201
6873,Primary school,1,27979
6874,Anglicized,1,1614
6875,Dalmatia,1,24405
6876,Otto von Below,1,1150
6877,Boka Kotorska,1,423
6878,Yugoslav Partisans,1,13581
6879,Lyrical poetry,1,251
6880,Steak tartare,1,37792
6881,Maurice de Bunsen,1,179
6882,Thor Heyerdahl,1,21113
6883,Magnat (Poland),1,156
6884,Permanent Court of Arbitration,1,6365
6885,Europe Day,1,2245
6886,World Anti-Communist League,1,782
6887,Libya,1,116096
6888,The Passion of Joan of Arc,1,7344
6889,Son-Kul,1,26
6890,Ratusz,1,406
6891,"William Wallace, Baron Wallace of Saltaire",1,725
6892,Erich von Stroheim,1,10165
6893,Gerard Piqu?,1,129570
6894,Rivadavia-class battleship,1,1634
6895,Academy Award for Best Foreign Language Film,1,15652
6896,Powder flask,1,770
6897,Great Lakes Region,1,1108
6898,Wittgenstein family,1,358
6899,Indonesia,1,358287
6900,Old English language,1,78895
